RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,445796924415697,445797063791980,139376283, 1,N/A
REPETITION,445797063800246,445797077661276,13861030, 1,N/A
REPETITION,445797077664047,445797091491319,13827272, 1,N/A
REPETITION,445797091494117,445797111692533,20198416, 1,N/A
REPETITION,445797111696909,445797131677755,19980846, 1,N/A
REPETITION,445797131681788,445797150387200,18705412, 1,N/A
REPETITION,445797150390315,445797163560118,13169803, 1,N/A
REPETITION,445797163562261,445797176635783,13073522, 1,N/A
REPETITION,445797176637383,445797189763978,13126595, 1,N/A
REPETITION,445797189765648,445797205753092,15987444, 1,N/A
REPETITION,445797205754929,445797218928220,13173291, 1,N/A
REPETITION,445797218930026,445797235882459,16952433, 1,N/A
REPETITION,445797235884259,445797248934024,13049765, 1,N/A
REPETITION,445797248935440,445797263527390,14591950, 1,N/A
REPETITION,445797263530463,445797283365703,19835240, 1,N/A
REPETITION,445797283367179,445797296344301,12977122, 1,N/A
REPETITION,445797296345697,445797309153977,12808280, 1,N/A
REPETITION,445797309155226,445797324490363,15335137, 1,N/A
REPETITION,445797324492745,445797338567625,14074880, 1,N/A
REPETITION,445797338569080,445797353433210,14864130, 1,N/A
REPETITION,445797353435190,445797371375053,17939863, 1,N/A
REPETITION,445797371376670,445797389200343,17823673, 1,N/A
REPETITION,445797389202370,445797403696780,14494410, 1,N/A
REPETITION,445797403709027,445797418836680,15127653, 1,N/A
REPETITION,445797418838239,445797431817872,12979633, 1,N/A
REPETITION,445797431819218,445797451462779,19643561, 1,N/A
REPETITION,445797451464437,445797468878423,17413986, 1,N/A
REPETITION,445797468880523,445797483882065,15001542, 1,N/A
REPETITION,445797483883666,445797503581906,19698240, 1,N/A
REPETITION,445797503583731,445797519768758,16185027, 1,N/A
REPETITION,445797519770386,445797533017283,13246897, 1,N/A
REPETITION,445797533018920,445797546497532,13478612, 1,N/A
REPETITION,445797546501052,445797563882808,17381756, 1,N/A
REPETITION,445797563884488,445797576799897,12915409, 1,N/A
REPETITION,445797576801333,445797592375872,15574539, 1,N/A
REPETITION,445797592377737,445797606960028,14582291, 1,N/A
REPETITION,445797606962962,445797625102272,18139310, 1,N/A
REPETITION,445797625103900,445797642018414,16914514, 1,N/A
REPETITION,445797642019658,445797660836797,18817139, 1,N/A
REPETITION,445797660838632,445797675279212,14440580, 1,N/A
REPETITION,445797675280572,445797688036517,12755945, 1,N/A
REPETITION,445797688037795,445797703876576,15838781, 1,N/A
REPETITION,445797703878598,445797716732897,12854299, 1,N/A
REPETITION,445797716734369,445797729568239,12833870, 1,N/A
REPETITION,445797729569526,445797742478839,12909313, 1,N/A
REPETITION,445797742480168,445797755266810,12786642, 1,N/A
REPETITION,445797755268132,445797768134543,12866411, 1,N/A
REPETITION,445797768135877,445797781344732,13208855, 1,N/A
REPETITION,445797781345892,445797798668097,17322205, 1,N/A
REPETITION,445797798672180,445797811493349,12821169, 1,N/A
REPETITION,445797811494676,445797824426106,12931430, 1,N/A
REPETITION,445797824427824,445797837201981,12774157, 1,N/A
REPETITION,445797837203252,445797849901548,12698296, 1,N/A
REPETITION,445797849902780,445797865657766,15754986, 1,N/A
REPETITION,445797865659426,445797881915110,16255684, 1,N/A
REPETITION,445797881916452,445797894837790,12921338, 1,N/A
REPETITION,445797894839098,445797907695388,12856290, 1,N/A
REPETITION,445797907696670,445797920737580,13040910, 1,N/A
REPETITION,445797920738943,445797933481219,12742276, 1,N/A
REPETITION,445797933482430,445797946368053,12885623, 1,N/A
REPETITION,445797946369597,445797959448597,13079000, 1,N/A
REPETITION,445797959449966,445797972370532,12920566, 1,N/A
REPETITION,445797972371874,445797985454953,13083079, 1,N/A
REPETITION,445797985456333,445798000332610,14876277, 1,N/A
REPETITION,445798000335645,445798015472872,15137227, 1,N/A
REPETITION,445798015476207,445798029596771,14120564, 1,N/A
WARMUP,445798213714115,445798305039755,91325640, 1,N/A
REPETITION,445798305050605,445798329472438,24421833, 1,N/A
REPETITION,445798329476907,445798354586542,25109635, 1,N/A
REPETITION,445798354591484,445798377608289,23016805, 1,N/A
