RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,381796306041819,381796849254707,543212888, 1,N/A
REPETITION,381796849266316,381796885244707,35978391, 1,N/A
REPETITION,381796885248539,381796918870798,33622259, 1,N/A
REPETITION,381796918878184,381796942103950,23225766, 1,N/A
REPETITION,381796942108333,381796959936718,17828385, 1,N/A
REPETITION,381796959946217,381796983753111,23806894, 1,N/A
REPETITION,381796983757215,381797004431951,20674736, 1,N/A
REPETITION,381797004438091,381797064066928,59628837, 1,N/A
REPETITION,381797064071154,381797089217385,25146231, 1,N/A
REPETITION,381797089223311,381797117265024,28041713, 1,N/A
REPETITION,381797117268819,381797131469547,14200728, 1,N/A
REPETITION,381797131473361,381797160889006,29415645, 1,N/A
REPETITION,381797160896895,381797169866241,8969346, 1,N/A
REPETITION,381797169869976,381797185251103,15381127, 1,N/A
REPETITION,381797185254910,381797214453244,29198334, 1,N/A
REPETITION,381797214457125,381797235945678,21488553, 1,N/A
REPETITION,381797235950331,381797246417841,10467510, 1,N/A
REPETITION,381797246430173,381797266532739,20102566, 1,N/A
REPETITION,381797266537008,381797311172425,44635417, 1,N/A
REPETITION,381797311176254,381797325189848,14013594, 1,N/A
REPETITION,381797325194479,381797331664303,6469824, 1,N/A
REPETITION,381797331668280,381797337278588,5610308, 1,N/A
REPETITION,381797337284233,381797345474811,8190578, 1,N/A
REPETITION,381797345478955,381797369029206,23550251, 1,N/A
REPETITION,381797369033541,381797378182780,9149239, 1,N/A
REPETITION,381797378187233,381797382787233,4600000, 1,N/A
REPETITION,381797382791533,381797392420739,9629206, 1,N/A
REPETITION,381797392431768,381797399175903,6744135, 1,N/A
REPETITION,381797399184978,381797406047775,6862797, 1,N/A
REPETITION,381797406052211,381797410601851,4549640, 1,N/A
REPETITION,381797410605843,381797443967425,33361582, 1,N/A
REPETITION,381797443975424,381797452143506,8168082, 1,N/A
REPETITION,381797452148095,381797467675469,15527374, 1,N/A
REPETITION,381797467682293,381797476422323,8740030, 1,N/A
REPETITION,381797476426520,381797481931015,5504495, 1,N/A
REPETITION,381797481934979,381797500603405,18668426, 1,N/A
REPETITION,381797500615926,381797521431270,20815344, 1,N/A
REPETITION,381797521436077,381797528537843,7101766, 1,N/A
REPETITION,381797528542190,381797533097493,4555303, 1,N/A
REPETITION,381797533101327,381797537583367,4482040, 1,N/A
REPETITION,381797537591510,381797545371919,7780409, 1,N/A
REPETITION,381797545379727,381797557061596,11681869, 1,N/A
REPETITION,381797557065630,381797565338991,8273361, 1,N/A
REPETITION,381797565343375,381797568668946,3325571, 1,N/A
REPETITION,381797568673083,381797571844600,3171517, 1,N/A
REPETITION,381797571848929,381797574954729,3105800, 1,N/A
REPETITION,381797574958606,381797610898014,35939408, 1,N/A
REPETITION,381797610902123,381797615061415,4159292, 1,N/A
REPETITION,381797615065431,381797618186643,3121212, 1,N/A
REPETITION,381797618190500,381797624431360,6240860, 1,N/A
REPETITION,381797624435524,381797627477217,3041693, 1,N/A
REPETITION,381797627481477,381797631942260,4460783, 1,N/A
REPETITION,381797631947201,381797638374030,6426829, 1,N/A
REPETITION,381797638378656,381797642013411,3634755, 1,N/A
REPETITION,381797642017273,381797645447944,3430671, 1,N/A
REPETITION,381797645452151,381797649918905,4466754, 1,N/A
REPETITION,381797649922905,381797653842734,3919829, 1,N/A
REPETITION,381797653860428,381797659789357,5928929, 1,N/A
REPETITION,381797659799070,381797696107407,36308337, 1,N/A
REPETITION,381797696111433,381797699412655,3301222, 1,N/A
REPETITION,381797699417035,381797703103830,3686795, 1,N/A
REPETITION,381797703108288,381797708045911,4937623, 1,N/A
REPETITION,381797708059311,381797712127348,4068037, 1,N/A
REPETITION,381797712145923,381797721795535,9649612, 1,N/A
REPETITION,381797721808787,381797730636517,8827730, 1,N/A
REPETITION,381797730647955,381797733642203,2994248, 1,N/A
WARMUP,381798699955338,381799055263286,355307948, 1,N/A
REPETITION,381799055275853,381799086598723,31322870, 1,N/A
REPETITION,381799086603354,381799124476665,37873311, 1,N/A
REPETITION,381799124487295,381799186570266,62082971, 1,N/A
REPETITION,381799186574198,381799226478109,39903911, 1,N/A
REPETITION,381799226481797,381799263717916,37236119, 1,N/A
REPETITION,381799263730114,381799290251429,26521315, 1,N/A
REPETITION,381799290261097,381799355472365,65211268, 1,N/A
REPETITION,381799355476385,381799369951159,14474774, 1,N/A
REPETITION,381799369956023,381799409248955,39292932, 1,N/A
REPETITION,381799409254853,381799428548196,19293343, 1,N/A
REPETITION,381799428552220,381799453047778,24495558, 1,N/A
REPETITION,381799453060370,381799464280807,11220437, 1,N/A
REPETITION,381799464285027,381799473090094,8805067, 1,N/A
REPETITION,381799473095358,381799479878519,6783161, 1,N/A
REPETITION,381799479882305,381799488116379,8234074, 1,N/A
REPETITION,381799488120845,381799541078839,52957994, 1,N/A
REPETITION,381799541089837,381799554611387,13521550, 1,N/A
REPETITION,381799554615809,381799561362966,6747157, 1,N/A
REPETITION,381799561367228,381799570295599,8928371, 1,N/A
REPETITION,381799570299772,381799579714830,9415058, 1,N/A
REPETITION,381799579727036,381799588595328,8868292, 1,N/A
REPETITION,381799588600097,381799595698156,7098059, 1,N/A
REPETITION,381799595702767,381799601028725,5325958, 1,N/A
REPETITION,381799601032727,381799605647235,4614508, 1,N/A
REPETITION,381799605654370,381799613258106,7603736, 1,N/A
REPETITION,381799613264094,381799644443544,31179450, 1,N/A
REPETITION,381799644447824,381799651434606,6986782, 1,N/A
REPETITION,381799651438970,381799671873950,20434980, 1,N/A
REPETITION,381799671878357,381799675943083,4064726, 1,N/A
REPETITION,381799675946948,381799679970337,4023389, 1,N/A
REPETITION,381799679973976,381799713066925,33092949, 1,N/A
REPETITION,381799713071093,381799716970378,3899285, 1,N/A
REPETITION,381799716974906,381799746877693,29902787, 1,N/A
REPETITION,381799746885575,381799754077488,7191913, 1,N/A
REPETITION,381799754091776,381799759380644,5288868, 1,N/A
REPETITION,381799759384676,381799763746454,4361778, 1,N/A
REPETITION,381799763750595,381799767433147,3682552, 1,N/A
REPETITION,381799767437205,381799774373111,6935906, 1,N/A
REPETITION,381799774378012,381799778665837,4287825, 1,N/A
REPETITION,381799778669456,381799782623284,3953828, 1,N/A
REPETITION,381799782627475,381799786414643,3787168, 1,N/A
REPETITION,381799786419066,381799794588923,8169857, 1,N/A
REPETITION,381799794598999,381799800935483,6336484, 1,N/A
REPETITION,381799800942990,381799806026954,5083964, 1,N/A
REPETITION,381799806031027,381799812283865,6252838, 1,N/A
REPETITION,381799812288687,381799815678686,3389999, 1,N/A
REPETITION,381799815683067,381799821999408,6316341, 1,N/A
REPETITION,381799822003574,381799825704994,3701420, 1,N/A
REPETITION,381799825708786,381799829030356,3321570, 1,N/A
REPETITION,381799829034590,381799832771544,3736954, 1,N/A
REPETITION,381799832775810,381799836182126,3406316, 1,N/A
REPETITION,381799836185946,381799842164314,5978368, 1,N/A
REPETITION,381799842179230,381799849793025,7613795, 1,N/A
REPETITION,381799849801203,381799857157329,7356126, 1,N/A
REPETITION,381799857168656,381799861073745,3905089, 1,N/A
REPETITION,381799861078134,381799864572625,3494491, 1,N/A
REPETITION,381799864576669,381799867927320,3350651, 1,N/A
REPETITION,381799867932143,381799871701893,3769750, 1,N/A
REPETITION,381799871706854,381799878014083,6307229, 1,N/A
REPETITION,381799878018303,381799881646019,3627716, 1,N/A
REPETITION,381799881649944,381799894477643,12827699, 1,N/A
REPETITION,381799894488384,381799899437599,4949215, 1,N/A
REPETITION,381799899448170,381799905640718,6192548, 1,N/A
REPETITION,381799905645038,381799910217557,4572519, 1,N/A
REPETITION,381799910222245,381799917688789,7466544, 1,N/A
WARMUP,381800821989922,381801218602752,396612830, 1,N/A
REPETITION,381801218613525,381801331930564,113317039, 1,N/A
REPETITION,381801331934735,381801415359730,83424995, 1,N/A
REPETITION,381801415364410,381801452604106,37239696, 1,N/A
REPETITION,381801452615159,381801496467347,43852188, 1,N/A
REPETITION,381801496472663,381801510831486,14358823, 1,N/A
REPETITION,381801510837393,381801536251628,25414235, 1,N/A
REPETITION,381801536256313,381801601513853,65257540, 1,N/A
REPETITION,381801601539152,381801621638602,20099450, 1,N/A
REPETITION,381801621642775,381801636989028,15346253, 1,N/A
REPETITION,381801636993063,381801653505007,16511944, 1,N/A
REPETITION,381801653517740,381801665207996,11690256, 1,N/A
REPETITION,381801665212220,381801674630190,9417970, 1,N/A
REPETITION,381801674634642,381801680989443,6354801, 1,N/A
REPETITION,381801680994120,381801706619412,25625292, 1,N/A
REPETITION,381801706623724,381801730077988,23454264, 1,N/A
REPETITION,381801730082577,381801739611677,9529100, 1,N/A
REPETITION,381801739616944,381801744065945,4449001, 1,N/A
REPETITION,381801744071264,381801767853182,23781918, 1,N/A
REPETITION,381801767864942,381801776961392,9096450, 1,N/A
REPETITION,381801776966345,381801786315144,9348799, 1,N/A
REPETITION,381801786325276,381801790989222,4663946, 1,N/A
REPETITION,381801790993482,381801796834624,5841142, 1,N/A
REPETITION,381801796839054,381801801322539,4483485, 1,N/A
REPETITION,381801801328457,381801809241494,7913037, 1,N/A
REPETITION,381801809245925,381801848050132,38804207, 1,N/A
REPETITION,381801848055187,381801857939208,9884021, 1,N/A
REPETITION,381801857952223,381801873618333,15666110, 1,N/A
REPETITION,381801873622328,381801877551484,3929156, 1,N/A
REPETITION,381801877556392,381801883796343,6239951, 1,N/A
REPETITION,381801883801803,381801888174587,4372784, 1,N/A
REPETITION,381801888179349,381801904414346,16234997, 1,N/A
REPETITION,381801904418649,381801908490558,4071909, 1,N/A
REPETITION,381801908494705,381801933803805,25309100, 1,N/A
REPETITION,381801933808308,381801938894146,5085838, 1,N/A
REPETITION,381801938899313,381801956035646,17136333, 1,N/A
REPETITION,381801956040455,381801960836384,4795929, 1,N/A
REPETITION,381801960841179,381801966549209,5708030, 1,N/A
REPETITION,381801966553845,381801971958126,5404281, 1,N/A
REPETITION,381801971966863,381801987726306,15759443, 1,N/A
REPETITION,381801987730493,381802004896713,17166220, 1,N/A
REPETITION,381802004901715,381802008129684,3227969, 1,N/A
REPETITION,381802008133597,381802011252829,3119232, 1,N/A
REPETITION,381802011257053,381802015814360,4557307, 1,N/A
REPETITION,381802015818943,381802020147923,4328980, 1,N/A
REPETITION,381802020160163,381802024685079,4524916, 1,N/A
REPETITION,381802024694926,381802029539358,4844432, 1,N/A
REPETITION,381802029548159,381802034150734,4602575, 1,N/A
REPETITION,381802034162404,381802038250107,4087703, 1,N/A
REPETITION,381802038256228,381802041317847,3061619, 1,N/A
REPETITION,381802041321996,381802047093079,5771083, 1,N/A
REPETITION,381802047098317,381802052111056,5012739, 1,N/A
REPETITION,381802052126484,381802057427404,5300920, 1,N/A
REPETITION,381802057435412,381802062279028,4843616, 1,N/A
REPETITION,381802062308506,381802067710405,5401899, 1,N/A
REPETITION,381802067715092,381802072221549,4506457, 1,N/A
REPETITION,381802072225977,381802075378203,3152226, 1,N/A
REPETITION,381802075382362,381802078531325,3148963, 1,N/A
REPETITION,381802078535789,381802084925589,6389800, 1,N/A
REPETITION,381802084930507,381802088548018,3617511, 1,N/A
REPETITION,381802088552227,381802091673914,3121687, 1,N/A
REPETITION,381802091678083,381802094737947,3059864, 1,N/A
REPETITION,381802094742693,381802126490779,31748086, 1,N/A
REPETITION,381802126496326,381802180681479,54185153, 1,N/A
REPETITION,381802180685909,381802185176144,4490235, 1,N/A
REPETITION,381802185182937,381802191975056,6792119, 1,N/A
WARMUP,381803225445149,381803594986541,369541392, 1,N/A
REPETITION,381803594999083,381803637037086,42038003, 1,N/A
REPETITION,381803637040873,381803668512625,31471752, 1,N/A
REPETITION,381803668523076,381803722187654,53664578, 1,N/A
REPETITION,381803722191779,381803747902691,25710912, 1,N/A
REPETITION,381803747914723,381803780682683,32767960, 1,N/A
REPETITION,381803780686648,381803811460866,30774218, 1,N/A
REPETITION,381803811464935,381803819925495,8460560, 1,N/A
REPETITION,381803819929437,381803837109044,17179607, 1,N/A
REPETITION,381803837117486,381803874162769,37045283, 1,N/A
REPETITION,381803874166764,381803880867842,6701078, 1,N/A
REPETITION,381803880879195,381803887485641,6606446, 1,N/A
REPETITION,381803887489874,381803909037958,21548084, 1,N/A
REPETITION,381803909043085,381803925217932,16174847, 1,N/A
REPETITION,381803925222141,381803944041417,18819276, 1,N/A
REPETITION,381803944046422,381803952962592,8916170, 1,N/A
REPETITION,381803952973992,381803967115265,14141273, 1,N/A
REPETITION,381803967119609,381804006454066,39334457, 1,N/A
REPETITION,381804006458616,381804012452424,5993808, 1,N/A
REPETITION,381804012456612,381804020873889,8417277, 1,N/A
REPETITION,381804020878008,381804052826396,31948388, 1,N/A
REPETITION,381804052838564,381804071394469,18555905, 1,N/A
REPETITION,381804071398756,381804076187077,4788321, 1,N/A
REPETITION,381804076191321,381804081013505,4822184, 1,N/A
REPETITION,381804081017455,381804087329118,6311663, 1,N/A
REPETITION,381804087347706,381804114642557,27294851, 1,N/A
REPETITION,381804114647097,381804130500059,15852962, 1,N/A
REPETITION,381804130510505,381804147597469,17086964, 1,N/A
REPETITION,381804147601957,381804151738718,4136761, 1,N/A
REPETITION,381804151744607,381804158624889,6880282, 1,N/A
REPETITION,381804158629048,381804163020922,4391874, 1,N/A
REPETITION,381804163028856,381804167317476,4288620, 1,N/A
REPETITION,381804167322232,381804174454417,7132185, 1,N/A
REPETITION,381804174460971,381804180391549,5930578, 1,N/A
REPETITION,381804180402762,381804187354488,6951726, 1,N/A
REPETITION,381804187365067,381804191192726,3827659, 1,N/A
REPETITION,381804191196858,381804194970703,3773845, 1,N/A
REPETITION,381804194974935,381804256399663,61424728, 1,N/A
REPETITION,381804256403602,381804268137128,11733526, 1,N/A
REPETITION,381804268165961,381804275262225,7096264, 1,N/A
REPETITION,381804275267021,381804281187537,5920516, 1,N/A
REPETITION,381804281200187,381804287636927,6436740, 1,N/A
REPETITION,381804287641262,381804290813819,3172557, 1,N/A
REPETITION,381804290818046,381804294556521,3738475, 1,N/A
REPETITION,381804294560875,381804318636898,24076023, 1,N/A
REPETITION,381804318641352,381804323818894,5177542, 1,N/A
REPETITION,381804323823203,381804326992908,3169705, 1,N/A
REPETITION,381804326996668,381804330168528,3171860, 1,N/A
REPETITION,381804330172391,381804333410155,3237764, 1,N/A
REPETITION,381804333414336,381804337422692,4008356, 1,N/A
REPETITION,381804337437053,381804354163488,16726435, 1,N/A
REPETITION,381804354172001,381804362504261,8332260, 1,N/A
REPETITION,381804362508687,381804365693164,3184477, 1,N/A
REPETITION,381804365697321,381804369352543,3655222, 1,N/A
REPETITION,381804369356787,381804373449192,4092405, 1,N/A
REPETITION,381804373453981,381804378019838,4565857, 1,N/A
REPETITION,381804378024866,381804382290734,4265868, 1,N/A
REPETITION,381804382293883,381804387024078,4730195, 1,N/A
REPETITION,381804387030419,381804407443548,20413129, 1,N/A
REPETITION,381804407448326,381804421720613,14272287, 1,N/A
REPETITION,381804421726049,381804425943853,4217804, 1,N/A
REPETITION,381804425949123,381804432721367,6772244, 1,N/A
REPETITION,381804432725484,381804455724153,22998669, 1,N/A
REPETITION,381804455737976,381804458823013,3085037, 1,N/A
REPETITION,381804458827378,381804462142741,3315363, 1,N/A
REPETITION,381804462147137,381804471171111,9023974, 1,N/A
WARMUP,381805423596597,381805779607343,356010746, 1,N/A
REPETITION,381805779619214,381805883814576,104195362, 1,N/A
REPETITION,381805883818857,381805929179868,45361011, 1,N/A
REPETITION,381805929183856,381805954024214,24840358, 1,N/A
REPETITION,381805954036802,381805987966663,33929861, 1,N/A
REPETITION,381805987970418,381806033998898,46028480, 1,N/A
REPETITION,381806034003173,381806046551743,12548570, 1,N/A
REPETITION,381806046555704,381806071799054,25243350, 1,N/A
REPETITION,381806071802812,381806080178863,8376051, 1,N/A
REPETITION,381806080185195,381806097654678,17469483, 1,N/A
REPETITION,381806097659153,381806117789813,20130660, 1,N/A
REPETITION,381806117797144,381806128480831,10683687, 1,N/A
REPETITION,381806128485486,381806164410707,35925221, 1,N/A
REPETITION,381806164419613,381806174537188,10117575, 1,N/A
REPETITION,381806174541504,381806220400601,45859097, 1,N/A
REPETITION,381806220414151,381806227662624,7248473, 1,N/A
REPETITION,381806227666653,381806246741576,19074923, 1,N/A
REPETITION,381806246746405,381806256744322,9997917, 1,N/A
REPETITION,381806256754467,381806269195326,12440859, 1,N/A
REPETITION,381806269200626,381806292108986,22908360, 1,N/A
REPETITION,381806292121922,381806302311442,10189520, 1,N/A
REPETITION,381806302315533,381806309233386,6917853, 1,N/A
REPETITION,381806309237818,381806314053987,4816169, 1,N/A
REPETITION,381806314068643,381806334129878,20061235, 1,N/A
REPETITION,381806334134422,381806341736535,7602113, 1,N/A
REPETITION,381806341751293,381806347421714,5670421, 1,N/A
REPETITION,381806347426241,381806380994581,33568340, 1,N/A
REPETITION,381806381006597,381806390669034,9662437, 1,N/A
REPETITION,381806390673511,381806394745057,4071546, 1,N/A
REPETITION,381806394749452,381806398800783,4051331, 1,N/A
REPETITION,381806398805441,381806408898577,10093136, 1,N/A
REPETITION,381806408902634,381806418321086,9418452, 1,N/A
REPETITION,381806418329787,381806432120695,13790908, 1,N/A
REPETITION,381806432137047,381806441804554,9667507, 1,N/A
REPETITION,381806441809537,381806448900267,7090730, 1,N/A
REPETITION,381806448905055,381806455017582,6112527, 1,N/A
REPETITION,381806455026438,381806530964774,75938336, 1,N/A
REPETITION,381806530971371,381806546203276,15231905, 1,N/A
REPETITION,381806546207656,381806553350787,7143131, 1,N/A
REPETITION,381806553361615,381806565452928,12091313, 1,N/A
REPETITION,381806565459068,381806573705733,8246665, 1,N/A
REPETITION,381806573710413,381806577208422,3498009, 1,N/A
REPETITION,381806577212747,381806580708501,3495754, 1,N/A
REPETITION,381806580712917,381806586827416,6114499, 1,N/A
REPETITION,381806586831862,381806590046091,3214229, 1,N/A
REPETITION,381806590050472,381806593331413,3280941, 1,N/A
REPETITION,381806593335921,381806635084861,41748940, 1,N/A
REPETITION,381806635090003,381806642582452,7492449, 1,N/A
