RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,389717913835896,389718436608410,522772514, 1,N/A
REPETITION,389718436620184,389718745488917,308868733, 1,N/A
REPETITION,389718745503359,389719024288986,278785627, 1,N/A
REPETITION,389719024292504,389719270274119,245981615, 1,N/A
REPETITION,389719270277855,389719577160809,306882954, 1,N/A
REPETITION,389719577165206,389719834211665,257046459, 1,N/A
REPETITION,389719834215445,389720063278653,229063208, 1,N/A
REPETITION,389720063282137,389720289933324,226651187, 1,N/A
REPETITION,389720289936988,389720525386257,235449269, 1,N/A
REPETITION,389720525389981,389720756062272,230672291, 1,N/A
REPETITION,389720756065894,389720978906360,222840466, 1,N/A
REPETITION,389720978910165,389721209626312,230716147, 1,N/A
REPETITION,389721209629936,389721443979391,234349455, 1,N/A
REPETITION,389721443983078,389721677371575,233388497, 1,N/A
REPETITION,389721677375410,389721913973318,236597908, 1,N/A
REPETITION,389721913977604,389722147691709,233714105, 1,N/A
REPETITION,389722147695187,389722375417100,227721913, 1,N/A
REPETITION,389722375421593,389722597969791,222548198, 1,N/A
REPETITION,389722597974255,389722824549399,226575144, 1,N/A
REPETITION,389722824553238,389723163933044,339379806, 1,N/A
REPETITION,389723163952165,389723415928879,251976714, 1,N/A
REPETITION,389723415933117,389723727566942,311633825, 1,N/A
REPETITION,389723727572068,389724069302663,341730595, 1,N/A
REPETITION,389724069306838,389724394118543,324811705, 1,N/A
REPETITION,389724394122206,389724646865008,252742802, 1,N/A
REPETITION,389724646869041,389724893746817,246877776, 1,N/A
REPETITION,389724893751921,389725185230947,291479026, 1,N/A
REPETITION,389725185234539,389725440506284,255271745, 1,N/A
REPETITION,389725440510524,389725707094852,266584328, 1,N/A
REPETITION,389725707100144,389725958973583,251873439, 1,N/A
REPETITION,389725958977379,389726274264588,315287209, 1,N/A
REPETITION,389726274268855,389726850521093,576252238, 1,N/A
REPETITION,389726850525507,389727576109112,725583605, 1,N/A
REPETITION,389727576112622,389728096768964,520656342, 1,N/A
REPETITION,389728096773727,389729045470968,948697241, 1,N/A
REPETITION,389729045475723,389729385744732,340269009, 1,N/A
REPETITION,389729385758488,389729702057789,316299301, 1,N/A
REPETITION,389729702071267,389730032475318,330404051, 1,N/A
REPETITION,389730032491127,389730376635873,344144746, 1,N/A
REPETITION,389730376648344,389730684152643,307504299, 1,N/A
REPETITION,389730684165266,389731000149614,315984348, 1,N/A
