RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,578703613215602,578704222710944,609495342, 1,N/A
REPETITION,578704222722070,578704277331840,54609770, 1,N/A
REPETITION,578704277336125,578704340022744,62686619, 1,N/A
REPETITION,578704340028844,578704386778827,46749983, 1,N/A
REPETITION,578704386783389,578704414257271,27473882, 1,N/A
REPETITION,578704414261024,578704442890367,28629343, 1,N/A
REPETITION,578704442894834,578704466508179,23613345, 1,N/A
REPETITION,578704466511829,578704497300305,30788476, 1,N/A
REPETITION,578704497305489,578704520231159,22925670, 1,N/A
REPETITION,578704520235293,578704538625151,18389858, 1,N/A
REPETITION,578704538629296,578704559286275,20656979, 1,N/A
REPETITION,578704559290067,578704580621659,21331592, 1,N/A
REPETITION,578704580625655,578704601716275,21090620, 1,N/A
REPETITION,578704601721300,578704625246640,23525340, 1,N/A
REPETITION,578704625251423,578704644822422,19570999, 1,N/A
REPETITION,578704644827029,578704662838182,18011153, 1,N/A
REPETITION,578704662843173,578704678530633,15687460, 1,N/A
REPETITION,578704678535013,578704693933904,15398891, 1,N/A
REPETITION,578704693938390,578704706411896,12473506, 1,N/A
REPETITION,578704706416216,578704720176907,13760691, 1,N/A
REPETITION,578704720180941,578704735368142,15187201, 1,N/A
REPETITION,578704735372626,578704751140054,15767428, 1,N/A
REPETITION,578704751143561,578704766079730,14936169, 1,N/A
REPETITION,578704766083397,578704782621182,16537785, 1,N/A
REPETITION,578704782624793,578704797486621,14861828, 1,N/A
REPETITION,578704797490884,578704811248394,13757510, 1,N/A
REPETITION,578704811252384,578704827177129,15924745, 1,N/A
REPETITION,578704827181249,578704843650839,16469590, 1,N/A
REPETITION,578704843654312,578704865759379,22105067, 1,N/A
REPETITION,578704865763681,578704887772541,22008860, 1,N/A
REPETITION,578704887779104,578704909243469,21464365, 1,N/A
REPETITION,578704909247149,578704932238176,22991027, 1,N/A
REPETITION,578704932242662,578704948872687,16630025, 1,N/A
REPETITION,578704948883969,578704965305005,16421036, 1,N/A
REPETITION,578704965309008,578704979534287,14225279, 1,N/A
REPETITION,578704979539383,578704996105042,16565659, 1,N/A
REPETITION,578704996110604,578705010546143,14435539, 1,N/A
REPETITION,578705010550717,578705029550053,18999336, 1,N/A
REPETITION,578705029555070,578705046864721,17309651, 1,N/A
REPETITION,578705046869150,578705063288434,16419284, 1,N/A
REPETITION,578705063292893,578705081638590,18345697, 1,N/A
REPETITION,578705081643571,578705099254144,17610573, 1,N/A
REPETITION,578705099257407,578705113720485,14463078, 1,N/A
REPETITION,578705113725124,578705129934257,16209133, 1,N/A
REPETITION,578705129939231,578705145970572,16031341, 1,N/A
REPETITION,578705145975697,578705160420434,14444737, 1,N/A
REPETITION,578705160425121,578705174450844,14025723, 1,N/A
REPETITION,578705174457153,578705188338789,13881636, 1,N/A
REPETITION,578705188343005,578705199624521,11281516, 1,N/A
REPETITION,578705199628680,578705214191733,14563053, 1,N/A
REPETITION,578705214195432,578705227887336,13691904, 1,N/A
REPETITION,578705227892434,578705251404655,23512221, 1,N/A
REPETITION,578705251408253,578705272906605,21498352, 1,N/A
REPETITION,578705272910834,578705301774512,28863678, 1,N/A
REPETITION,578705301779162,578705330731531,28952369, 1,N/A
REPETITION,578705330736484,578705353695240,22958756, 1,N/A
REPETITION,578705353699532,578705374504325,20804793, 1,N/A
REPETITION,578705374508937,578705395545425,21036488, 1,N/A
REPETITION,578705395549585,578705412972789,17423204, 1,N/A
REPETITION,578705412976509,578705437647211,24670702, 1,N/A
REPETITION,578705437650911,578705457652876,20001965, 1,N/A
REPETITION,578705457657332,578705474207112,16549780, 1,N/A
REPETITION,578705474211674,578705489026152,14814478, 1,N/A
REPETITION,578705489030965,578705508059535,19028570, 1,N/A
REPETITION,578705508064524,578705526269545,18205021, 1,N/A
REPETITION,578705526274842,578705544691283,18416441, 1,N/A
WARMUP,578705976666762,578706565232435,588565673, 1,N/A
REPETITION,578706565239836,578706616802109,51562273, 1,N/A
REPETITION,578706616806375,578706679561672,62755297, 1,N/A
REPETITION,578706679566611,578706727975264,48408653, 1,N/A
REPETITION,578706727983519,578706767281134,39297615, 1,N/A
REPETITION,578706767286064,578706796883085,29597021, 1,N/A
REPETITION,578706796887302,578706822191300,25303998, 1,N/A
REPETITION,578706822195533,578706853831614,31636081, 1,N/A
REPETITION,578706853835703,578706879676493,25840790, 1,N/A
REPETITION,578706879680430,578706898968946,19288516, 1,N/A
REPETITION,578706898973744,578706918723341,19749597, 1,N/A
REPETITION,578706918729172,578706938424904,19695732, 1,N/A
REPETITION,578706938429646,578706956586572,18156926, 1,N/A
REPETITION,578706956590650,578706978113093,21522443, 1,N/A
REPETITION,578706978117204,578706994545033,16427829, 1,N/A
REPETITION,578706994549132,578707009326124,14776992, 1,N/A
REPETITION,578707009330018,578707026992325,17662307, 1,N/A
REPETITION,578707026999662,578707042882545,15882883, 1,N/A
REPETITION,578707042886800,578707064947481,22060681, 1,N/A
REPETITION,578707064951748,578707090626385,25674637, 1,N/A
REPETITION,578707090630864,578707115525482,24894618, 1,N/A
REPETITION,578707115529532,578707143695796,28166264, 1,N/A
REPETITION,578707143700015,578707168772643,25072628, 1,N/A
REPETITION,578707168777093,578707186765823,17988730, 1,N/A
REPETITION,578707186769794,578707200076135,13306341, 1,N/A
REPETITION,578707200080155,578707215846220,15766065, 1,N/A
REPETITION,578707215850532,578707230312014,14461482, 1,N/A
REPETITION,578707230316031,578707246605430,16289399, 1,N/A
REPETITION,578707246610261,578707260911406,14301145, 1,N/A
REPETITION,578707260915525,578707279945596,19030071, 1,N/A
REPETITION,578707279950562,578707294766493,14815931, 1,N/A
REPETITION,578707294770948,578707307145389,12374441, 1,N/A
REPETITION,578707307149641,578707322959075,15809434, 1,N/A
REPETITION,578707322963036,578707339035671,16072635, 1,N/A
REPETITION,578707339038895,578707352453824,13414929, 1,N/A
REPETITION,578707352458307,578707370019796,17561489, 1,N/A
REPETITION,578707370023681,578707384459428,14435747, 1,N/A
REPETITION,578707384463159,578707402086572,17623413, 1,N/A
REPETITION,578707402090625,578707416153796,14063171, 1,N/A
REPETITION,578707416157946,578707432560406,16402460, 1,N/A
REPETITION,578707432564809,578707445003844,12439035, 1,N/A
REPETITION,578707445009165,578707456995906,11986741, 1,N/A
REPETITION,578707457000799,578707480018373,23017574, 1,N/A
REPETITION,578707480023266,578707501449870,21426604, 1,N/A
REPETITION,578707501453969,578707526200272,24746303, 1,N/A
REPETITION,578707526204335,578707554488919,28284584, 1,N/A
REPETITION,578707554492215,578707583071224,28579009, 1,N/A
REPETITION,578707583075483,578707607681605,24606122, 1,N/A
REPETITION,578707607685880,578707633492583,25806703, 1,N/A
REPETITION,578707633497122,578707655224269,21727147, 1,N/A
REPETITION,578707655228972,578707676581766,21352794, 1,N/A
REPETITION,578707676587323,578707697546436,20959113, 1,N/A
REPETITION,578707697551739,578707711283304,13731565, 1,N/A
REPETITION,578707711287425,578707728888712,17601287, 1,N/A
REPETITION,578707728901132,578707743313739,14412607, 1,N/A
