RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,194791388246941,194791397416791,9169850, 1,N/A
REPETITION,194791397422783,194791397842192,419409, 1,N/A
REPETITION,194791397843945,194791398171268,327323, 1,N/A
REPETITION,194791398172767,194791398466374,293607, 1,N/A
REPETITION,194791398467744,194791398839342,371598, 1,N/A
REPETITION,194791398841163,194791642782358,243941195, 1,N/A
REPETITION,194791642792467,194791643111338,318871, 1,N/A
REPETITION,194791643113327,194791643463402,350075, 1,N/A
REPETITION,194791643464914,194791643843871,378957, 1,N/A
REPETITION,194791643845806,194791644243275,397469, 1,N/A
REPETITION,194791644245465,194791644792846,547381, 1,N/A
REPETITION,194791644794810,194791645173917,379107, 1,N/A
REPETITION,194791645180631,194791645542923,362292, 1,N/A
REPETITION,194791645544361,194791645857917,313556, 1,N/A
REPETITION,194791645859731,194791646244068,384337, 1,N/A
REPETITION,194791646246297,194791646607544,361247, 1,N/A
REPETITION,194791646609488,194791646936411,326923, 1,N/A
REPETITION,194791646938336,194791647284890,346554, 1,N/A
REPETITION,194791647286808,194791647682826,396018, 1,N/A
REPETITION,194791647684995,194791648036437,351442, 1,N/A
REPETITION,194791648038558,194791648413409,374851, 1,N/A
REPETITION,194791648415359,194791648805693,390334, 1,N/A
REPETITION,194791648807763,194791649112000,304237, 1,N/A
REPETITION,194791649113516,194791649558122,444606, 1,N/A
REPETITION,194791649560283,194791649935987,375704, 1,N/A
REPETITION,194791649937894,194791650256967,319073, 1,N/A
REPETITION,194791650258506,194791650688752,430246, 1,N/A
REPETITION,194791650690542,194791651139751,449209, 1,N/A
REPETITION,194791651141897,194791651580669,438772, 1,N/A
REPETITION,194791651583003,194791651884607,301604, 1,N/A
REPETITION,194791651886496,194791652232531,346035, 1,N/A
REPETITION,194791652234544,194791652629940,395396, 1,N/A
REPETITION,194791652631969,194791652954284,322315, 1,N/A
REPETITION,194791652956393,194791653245531,289138, 1,N/A
REPETITION,194791653247292,194791653508641,261349, 1,N/A
REPETITION,194791653510135,194791653817783,307648, 1,N/A
REPETITION,194791653819302,194791654097924,278622, 1,N/A
REPETITION,194791654099737,194791654384420,284683, 1,N/A
REPETITION,194791654386362,194791654778345,391983, 1,N/A
REPETITION,194791654780323,194791655157741,377418, 1,N/A
REPETITION,194791655159705,194791655497657,337952, 1,N/A
REPETITION,194791655503903,194791655789000,285097, 1,N/A
REPETITION,194791655790987,194791656080410,289423, 1,N/A
REPETITION,194791656082139,194791656411149,329010, 1,N/A
REPETITION,194791656412651,194791656678056,265405, 1,N/A
REPETITION,194791656679523,194791656961637,282114, 1,N/A
REPETITION,194791656963516,194791657265319,301803, 1,N/A
REPETITION,194791657267277,194791657637448,370171, 1,N/A
REPETITION,194791657639344,194791657898761,259417, 1,N/A
REPETITION,194791657900233,194791658159736,259503, 1,N/A
REPETITION,194791658161516,194791658489072,327556, 1,N/A
REPETITION,194791658490865,194791658911724,420859, 1,N/A
REPETITION,194791658913369,194791659178558,265189, 1,N/A
REPETITION,194791659180581,194791659469429,288848, 1,N/A
REPETITION,194791659471337,194791659766033,294696, 1,N/A
REPETITION,194791659768000,194791660067221,299221, 1,N/A
REPETITION,194791660069402,194791660333534,264132, 1,N/A
REPETITION,194791660334991,194791660612774,277783, 1,N/A
REPETITION,194791660614279,194791660873500,259221, 1,N/A
REPETITION,194791660874950,194791661118932,243982, 1,N/A
REPETITION,194791661120980,194791661386635,265655, 1,N/A
REPETITION,194791661388054,194791661699996,311942, 1,N/A
REPETITION,194791661701565,194791661951109,249544, 1,N/A
REPETITION,194791661952600,194791662340042,387442, 1,N/A
REPETITION,194791662342040,194791662601437,259397, 1,N/A
REPETITION,194791662603540,194791662880550,277010, 1,N/A
WARMUP,194792518209561,194792529705698,11496137, 1,N/A
