RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,1404902865728830,1404902918408301,52679471, 1,N/A
REPETITION,1404902918415763,1404903992726917,1074311154, 1,N/A
REPETITION,1404903992730229,1404904059564848,66834619, 1,N/A
REPETITION,1404904059567779,1404904436310126,376742347, 1,N/A
REPETITION,1404904436313355,1404907823137232,3386823877, 1,N/A
REPETITION,1404907823139526,1404907830250941,7111415, 1,N/A
REPETITION,1404907830253509,1404908125547994,295294485, 1,N/A
REPETITION,1404908125551085,1404908235812974,110261889, 1,N/A
REPETITION,1404908235815551,1404908237160860,1345309, 1,N/A
REPETITION,1404908237162687,1404908238339708,1177021, 1,N/A
REPETITION,1404908238341333,1404908284123545,45782212, 1,N/A
REPETITION,1404908284126625,1404908759772826,475646201, 1,N/A
REPETITION,1404908759775788,1404908761176360,1400572, 1,N/A
REPETITION,1404908761178650,1404909171933010,410754360, 1,N/A
REPETITION,1404909171935913,1404909173386883,1450970, 1,N/A
REPETITION,1404909173389183,1404909174238900,849717, 1,N/A
REPETITION,1404909174240510,1404909175042509,801999, 1,N/A
REPETITION,1404909175044165,1404909175814236,770071, 1,N/A
REPETITION,1404909175815901,1404909176603493,787592, 1,N/A
REPETITION,1404909176605128,1404909177424049,818921, 1,N/A
REPETITION,1404909177425577,1404909178189966,764389, 1,N/A
REPETITION,1404909178191441,1404909179025699,834258, 1,N/A
REPETITION,1404909179027382,1404909179771925,744543, 1,N/A
REPETITION,1404909179773418,1404909180607265,833847, 1,N/A
REPETITION,1404909180609161,1404909181379950,770789, 1,N/A
REPETITION,1404909181381856,1404909182220040,838184, 1,N/A
REPETITION,1404909182221849,1404909182952991,731142, 1,N/A
REPETITION,1404909182954810,1404909183718760,763950, 1,N/A
REPETITION,1404909183720772,1404909184396792,676020, 1,N/A
REPETITION,1404909184398317,1404909185102314,703997, 1,N/A
REPETITION,1404909185103864,1404909185785926,682062, 1,N/A
REPETITION,1404909185787548,1404909186427198,639650, 1,N/A
REPETITION,1404909186429199,1404909187025522,596323, 1,N/A
REPETITION,1404909187026745,1404909187568337,541592, 1,N/A
REPETITION,1404909187569605,1404909188092124,522519, 1,N/A
REPETITION,1404909188093565,1404909188762203,668638, 1,N/A
REPETITION,1404909188764379,1404909189299417,535038, 1,N/A
REPETITION,1404909189300839,1404909189837656,536817, 1,N/A
REPETITION,1404909189839227,1404909190360248,521021, 1,N/A
REPETITION,1404909190361608,1404909190989177,627569, 1,N/A
REPETITION,1404909190990950,1404909191538853,547903, 1,N/A
REPETITION,1404909191540242,1404909192053689,513447, 1,N/A
REPETITION,1404909192055221,1404909192573169,517948, 1,N/A
REPETITION,1404909192574672,1404909193183891,609219, 1,N/A
REPETITION,1404909193185551,1404909193695180,509629, 1,N/A
REPETITION,1404909193696706,1404909194194636,497930, 1,N/A
REPETITION,1404909194196210,1404909194687341,491131, 1,N/A
REPETITION,1404909194688831,1404909195256625,567794, 1,N/A
REPETITION,1404909195258149,1404909195742945,484796, 1,N/A
REPETITION,1404909195744437,1404909196168634,424197, 1,N/A
REPETITION,1404909196170008,1404909196561719,391711, 1,N/A
REPETITION,1404909196563038,1404909196945375,382337, 1,N/A
REPETITION,1404909196946599,1404909197323261,376662, 1,N/A
REPETITION,1404909197324422,1404909197635882,311460, 1,N/A
REPETITION,1404909197637103,1404909197922603,285500, 1,N/A
REPETITION,1404909197923671,1404909198206538,282867, 1,N/A
REPETITION,1404909198207525,1404909198589114,381589, 1,N/A
REPETITION,1404909198590235,1404909198946845,356610, 1,N/A
REPETITION,1404909198947922,1404909199297426,349504, 1,N/A
REPETITION,1404909199298981,1404909199739148,440167, 1,N/A
REPETITION,1404909199740622,1404909200173778,433156, 1,N/A
REPETITION,1404909200175115,1404909200610213,435098, 1,N/A
REPETITION,1404909200611513,1404909201006174,394661, 1,N/A
REPETITION,1404909201007299,1404909201633019,625720, 1,N/A
REPETITION,1404909201634837,1404909202138374,503537, 1,N/A
REPETITION,1404909202139770,1404909202613085,473315, 1,N/A
