RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,497276450752907,497277007646768,556893861, 1,N/A
REPETITION,497277007657258,497277034349936,26692678, 1,N/A
REPETITION,497277034353316,497277078023047,43669731, 1,N/A
REPETITION,497277078026717,497277120351572,42324855, 1,N/A
REPETITION,497277120355751,497277156099278,35743527, 1,N/A
REPETITION,497277156103417,497277181738621,25635204, 1,N/A
REPETITION,497277181741716,497277215155528,33413812, 1,N/A
REPETITION,497277215158582,497277243053682,27895100, 1,N/A
REPETITION,497277243057090,497277269384539,26327449, 1,N/A
REPETITION,497277269387669,497277305907220,36519551, 1,N/A
REPETITION,497277305911181,497277322517847,16606666, 1,N/A
REPETITION,497277322520862,497277347917177,25396315, 1,N/A
REPETITION,497277347921012,497277369118877,21197865, 1,N/A
REPETITION,497277369122966,497277392575720,23452754, 1,N/A
REPETITION,497277392579811,497277415725386,23145575, 1,N/A
REPETITION,497277415729041,497277430153003,14423962, 1,N/A
REPETITION,497277430157078,497277449967632,19810554, 1,N/A
REPETITION,497277449971439,497277466049298,16077859, 1,N/A
REPETITION,497277466062981,497277477436552,11373571, 1,N/A
REPETITION,497277477439821,497277485668252,8228431, 1,N/A
REPETITION,497277485671328,497277492835258,7163930, 1,N/A
REPETITION,497277492838878,497277501079662,8240784, 1,N/A
REPETITION,497277501083205,497277509171213,8088008, 1,N/A
REPETITION,497277509175195,497277518609947,9434752, 1,N/A
REPETITION,497277518616873,497277525240913,6624040, 1,N/A
REPETITION,497277525244230,497277533208952,7964722, 1,N/A
REPETITION,497277533212312,497277540010504,6798192, 1,N/A
REPETITION,497277540013307,497277554205129,14191822, 1,N/A
REPETITION,497277554208721,497277568673251,14464530, 1,N/A
REPETITION,497277568676429,497277583610972,14934543, 1,N/A
REPETITION,497277583614129,497277596455691,12841562, 1,N/A
REPETITION,497277596459271,497277611789847,15330576, 1,N/A
REPETITION,497277611793186,497277626370820,14577634, 1,N/A
REPETITION,497277626373960,497277641203166,14829206, 1,N/A
REPETITION,497277641206832,497277658306882,17100050, 1,N/A
REPETITION,497277658310367,497277669511344,11200977, 1,N/A
REPETITION,497277669514769,497277676426127,6911358, 1,N/A
REPETITION,497277676429951,497277685042267,8612316, 1,N/A
REPETITION,497277685046040,497277691876398,6830358, 1,N/A
REPETITION,497277691880041,497277701449075,9569034, 1,N/A
REPETITION,497277701452989,497277709342233,7889244, 1,N/A
REPETITION,497277709349206,497277717999143,8649937, 1,N/A
REPETITION,497277718002899,497277724783411,6780512, 1,N/A
REPETITION,497277724787013,497277733092435,8305422, 1,N/A
REPETITION,497277733102260,497277741711098,8608838, 1,N/A
REPETITION,497277741715929,497277750704085,8988156, 1,N/A
REPETITION,497277750707646,497277757591263,6883617, 1,N/A
REPETITION,497277757594453,497277764376168,6781715, 1,N/A
REPETITION,497277764379611,497277772419281,8039670, 1,N/A
REPETITION,497277772422785,497277778842915,6420130, 1,N/A
REPETITION,497277778846232,497277786981100,8134868, 1,N/A
REPETITION,497277786984268,497277803099886,16115618, 1,N/A
REPETITION,497277803103999,497277810436407,7332408, 1,N/A
REPETITION,497277810440068,497277819868320,9428252, 1,N/A
REPETITION,497277819871712,497277827449719,7578007, 1,N/A
REPETITION,497277827453020,497277835664940,8211920, 1,N/A
REPETITION,497277835668780,497277842394020,6725240, 1,N/A
REPETITION,497277842397225,497277850566652,8169427, 1,N/A
REPETITION,497277850570743,497277857427906,6857163, 1,N/A
REPETITION,497277857431697,497277864384533,6952836, 1,N/A
REPETITION,497277864387906,497277872376459,7988553, 1,N/A
REPETITION,497277872379823,497277878811164,6431341, 1,N/A
REPETITION,497277878814119,497277887347389,8533270, 1,N/A
REPETITION,497277887351023,497277894006609,6655586, 1,N/A
REPETITION,497277894010058,497277902149602,8139544, 1,N/A
