RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,372177474220059,372177536826462,62606403, 1,N/A
REPETITION,372177536833951,372177538032555,1198604, 1,N/A
REPETITION,372177538035704,372177539165214,1129510, 1,N/A
REPETITION,372177539167925,372177540021968,854043, 1,N/A
REPETITION,372177540023777,372177540937507,913730, 1,N/A
REPETITION,372177540939976,372177542063322,1123346, 1,N/A
REPETITION,372177542066287,372177542835791,769504, 1,N/A
REPETITION,372177542837372,372177543570497,733125, 1,N/A
REPETITION,372177543572516,372177544460055,887539, 1,N/A
REPETITION,372177544462280,372177851479608,307017328, 1,N/A
REPETITION,372177851482897,372177852174166,691269, 1,N/A
REPETITION,372177852175603,372177852774099,598496, 1,N/A
REPETITION,372177852775618,372177853495443,719825, 1,N/A
REPETITION,372177853497528,372177854264680,767152, 1,N/A
REPETITION,372177854267082,372177855007629,740547, 1,N/A
REPETITION,372177855009254,372177855544610,535356, 1,N/A
REPETITION,372177855545975,372177856037173,491198, 1,N/A
REPETITION,372177856038540,372177856590524,551984, 1,N/A
REPETITION,372177856592031,372177857259498,667467, 1,N/A
REPETITION,372177857260879,372177857948067,687188, 1,N/A
REPETITION,372177857949486,372177858627403,677917, 1,N/A
REPETITION,372177858629387,372177859365139,735752, 1,N/A
REPETITION,372177859366795,372177860029082,662287, 1,N/A
REPETITION,372177860030782,372177860704683,673901, 1,N/A
REPETITION,372177860706974,372177861426236,719262, 1,N/A
REPETITION,372177861428657,372177862202982,774325, 1,N/A
REPETITION,372177862205185,372177862986850,781665, 1,N/A
REPETITION,372177862989285,372177863639948,650663, 1,N/A
REPETITION,372177863641518,372177864489934,848416, 1,N/A
REPETITION,372177864491368,372177865108634,617266, 1,N/A
REPETITION,372177865110149,372177865696797,586648, 1,N/A
REPETITION,372177865698409,372177866381492,683083, 1,N/A
REPETITION,372177866383332,372177866995362,612030, 1,N/A
REPETITION,372177866997012,372177867588251,591239, 1,N/A
REPETITION,372177867589771,372177868132111,542340, 1,N/A
REPETITION,372177868133683,372177868593502,459819, 1,N/A
REPETITION,372177868595041,372177869213163,618122, 1,N/A
REPETITION,372177869214960,372177869807593,592633, 1,N/A
REPETITION,372177869809264,372177870554323,745059, 1,N/A
REPETITION,372177870556324,372177871213648,657324, 1,N/A
REPETITION,372177871215399,372177871857452,642053, 1,N/A
REPETITION,372177871859582,372177872550864,691282, 1,N/A
REPETITION,372177872553108,372177873456632,903524, 1,N/A
REPETITION,372177873458853,372177874075317,616464, 1,N/A
REPETITION,372177874077091,372177874742224,665133, 1,N/A
REPETITION,372177874744219,372177875446843,702624, 1,N/A
REPETITION,372177875448312,372177876034223,585911, 1,N/A
REPETITION,372177876035720,372177876581223,545503, 1,N/A
REPETITION,372177876582682,372177877307321,724639, 1,N/A
REPETITION,372177877309588,372177877816057,506469, 1,N/A
REPETITION,372177877817569,372177878267671,450102, 1,N/A
REPETITION,372177878269125,372177878779589,510464, 1,N/A
REPETITION,372177878781351,372177879294299,512948, 1,N/A
REPETITION,372177879295732,372177879807356,511624, 1,N/A
REPETITION,372177879808731,372177880317633,508902, 1,N/A
REPETITION,372177880319305,372177880855637,536332, 1,N/A
REPETITION,372177880857139,372177881471610,614471, 1,N/A
REPETITION,372177881473762,372177882149999,676237, 1,N/A
REPETITION,372177882151922,372177882852205,700283, 1,N/A
REPETITION,372177882854263,372177883449296,595033, 1,N/A
REPETITION,372177883451366,372177883993938,542572, 1,N/A
REPETITION,372177883995786,372177884395035,399249, 1,N/A
REPETITION,372177884396437,372177884829629,433192, 1,N/A
REPETITION,372177884831069,372177885370800,539731, 1,N/A
REPETITION,372177885372378,372177885780997,408619, 1,N/A
REPETITION,372177885782938,372177886158432,375494, 1,N/A
WARMUP,372178932133507,372178962604600,30471093, 1,N/A
REPETITION,372178962612170,372178963612193,1000023, 1,N/A
REPETITION,372178963613992,372178964522384,908392, 1,N/A
REPETITION,372178964523948,372178965329424,805476, 1,N/A
REPETITION,372178965331081,372178966110416,779335, 1,N/A
REPETITION,372178966111993,372178967156962,1044969, 1,N/A
REPETITION,372178967158666,372178967902661,743995, 1,N/A
REPETITION,372178967904256,372178968663064,758808, 1,N/A
REPETITION,372178968664754,372178969440719,775965, 1,N/A
REPETITION,372178969442549,372179243286206,273843657, 1,N/A
REPETITION,372179243289188,372179244308694,1019506, 1,N/A
REPETITION,372179244311325,372179245097773,786448, 1,N/A
REPETITION,372179245101470,372179245915835,814365, 1,N/A
REPETITION,372179245919130,372179246720503,801373, 1,N/A
REPETITION,372179246723453,372179247605962,882509, 1,N/A
REPETITION,372179247608356,372179248364392,756036, 1,N/A
REPETITION,372179248366565,372179249115739,749174, 1,N/A
REPETITION,372179249117721,372179249814828,697107, 1,N/A
REPETITION,372179249816830,372179250595907,779077, 1,N/A
REPETITION,372179250598523,372179251287323,688800, 1,N/A
REPETITION,372179251289462,372179251915211,625749, 1,N/A
REPETITION,372179251917394,372179252665236,747842, 1,N/A
REPETITION,372179252667829,372179253373335,705506, 1,N/A
REPETITION,372179253375814,372179254071873,696059, 1,N/A
REPETITION,372179254074809,372179254747611,672802, 1,N/A
REPETITION,372179254750170,372179255427839,677669, 1,N/A
REPETITION,372179255430756,372179256090589,659833, 1,N/A
REPETITION,372179256093785,372179256780957,687172, 1,N/A
REPETITION,372179256783433,372179257456373,672940, 1,N/A
REPETITION,372179257459330,372179258060723,601393, 1,N/A
REPETITION,372179258063078,372179258632207,569129, 1,N/A
REPETITION,372179258634291,372179259252145,617854, 1,N/A
REPETITION,372179259253831,372179259790555,536724, 1,N/A
REPETITION,372179259792551,372179260381191,588640, 1,N/A
REPETITION,372179260383178,372179260963538,580360, 1,N/A
REPETITION,372179260965824,372179261620641,654817, 1,N/A
REPETITION,372179261622944,372179262157096,534152, 1,N/A
REPETITION,372179262158967,372179262782742,623775, 1,N/A
REPETITION,372179262784610,372179263294747,510137, 1,N/A
REPETITION,372179263296899,372179263972099,675200, 1,N/A
REPETITION,372179263974140,372179264553349,579209, 1,N/A
REPETITION,372179264555090,372179265142011,586921, 1,N/A
REPETITION,372179265143533,372179265873711,730178, 1,N/A
REPETITION,372179265875727,372179266404226,528499, 1,N/A
REPETITION,372179266406156,372179266981655,575499, 1,N/A
REPETITION,372179266983937,372179267557006,573069, 1,N/A
REPETITION,372179267558956,372179268152082,593126, 1,N/A
