RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,512574548453661,512575413600341,865146680, 1,N/A
REPETITION,512575413611296,512575506642494,93031198, 1,N/A
REPETITION,512575506646941,512575582306807,75659866, 1,N/A
REPETITION,512575582318068,512575652244404,69926336, 1,N/A
REPETITION,512575652248268,512575711259244,59010976, 1,N/A
REPETITION,512575711271998,512575765615871,54343873, 1,N/A
REPETITION,512575765622590,512575821548565,55925975, 1,N/A
REPETITION,512575821552582,512575866495476,44942894, 1,N/A
REPETITION,512575866499340,512575906280683,39781343, 1,N/A
REPETITION,512575906284748,512575940340392,34055644, 1,N/A
REPETITION,512575940346235,512575977770372,37424137, 1,N/A
REPETITION,512575977775356,512576004230982,26455626, 1,N/A
REPETITION,512576004234693,512576025549016,21314323, 1,N/A
REPETITION,512576025553225,512576066568403,41015178, 1,N/A
REPETITION,512576066576023,512576100251312,33675289, 1,N/A
REPETITION,512576100256177,512576125332182,25076005, 1,N/A
REPETITION,512576125336896,512576143611003,18274107, 1,N/A
REPETITION,512576143617017,512576167211291,23594274, 1,N/A
REPETITION,512576167221201,512576192747212,25526011, 1,N/A
REPETITION,512576192751727,512576216341551,23589824, 1,N/A
REPETITION,512576216345772,512576234871832,18526060, 1,N/A
REPETITION,512576234876752,512576256945766,22069014, 1,N/A
REPETITION,512576256949755,512576285579024,28629269, 1,N/A
REPETITION,512576285583906,512576304438817,18854911, 1,N/A
REPETITION,512576304442165,512576320978423,16536258, 1,N/A
REPETITION,512576320983144,512576348953966,27970822, 1,N/A
REPETITION,512576348963617,512576370901941,21938324, 1,N/A
REPETITION,512576370906837,512576393353811,22446974, 1,N/A
REPETITION,512576393358010,512576437638285,44280275, 1,N/A
REPETITION,512576437649203,512576471231771,33582568, 1,N/A
REPETITION,512576471235485,512576502972814,31737329, 1,N/A
REPETITION,512576502977606,512576527084221,24106615, 1,N/A
REPETITION,512576527087764,512576548461416,21373652, 1,N/A
REPETITION,512576548466671,512576570807794,22341123, 1,N/A
REPETITION,512576570811574,512576586227030,15415456, 1,N/A
REPETITION,512576586231422,512576602021923,15790501, 1,N/A
REPETITION,512576602082454,512576620807772,18725318, 1,N/A
REPETITION,512576620812562,512576648205384,27392822, 1,N/A
REPETITION,512576648220247,512576665781844,17561597, 1,N/A
REPETITION,512576665787612,512576684675187,18887575, 1,N/A
REPETITION,512576684681384,512576703414142,18732758, 1,N/A
REPETITION,512576703434913,512576721944606,18509693, 1,N/A
REPETITION,512576721948423,512576747601674,25653251, 1,N/A
REPETITION,512576747619527,512576766642383,19022856, 1,N/A
REPETITION,512576766650424,512576791558336,24907912, 1,N/A
REPETITION,512576791562164,512576809171375,17609211, 1,N/A
REPETITION,512576809175604,512576836267171,27091567, 1,N/A
REPETITION,512576836271600,512576855911627,19640027, 1,N/A
REPETITION,512576855915294,512576884502616,28587322, 1,N/A
REPETITION,512576884508424,512576912677092,28168668, 1,N/A
REPETITION,512576912688571,512576942190734,29502163, 1,N/A
REPETITION,512576942200661,512576962299044,20098383, 1,N/A
REPETITION,512576962302452,512576994599753,32297301, 1,N/A
