RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,187548203173791,187548241924591,38750800, 1,N/A
REPETITION,187548241932311,187548256747812,14815501, 1,N/A
REPETITION,187548256750525,187548270644835,13894310, 1,N/A
REPETITION,187548270647301,187548283795474,13148173, 1,N/A
REPETITION,187548283798169,187548296277574,12479405, 1,N/A
REPETITION,187548296279336,187548308454564,12175228, 1,N/A
REPETITION,187548308455787,187548320657192,12201405, 1,N/A
REPETITION,187548320658355,187548332920288,12261933, 1,N/A
REPETITION,187548332921525,187548345353508,12431983, 1,N/A
REPETITION,187548345354633,187548357492334,12137701, 1,N/A
REPETITION,187548357493486,187548369862295,12368809, 1,N/A
REPETITION,187548369863475,187548382012696,12149221, 1,N/A
REPETITION,187548382013841,187548394166480,12152639, 1,N/A
REPETITION,187548394167644,187548406318314,12150670, 1,N/A
REPETITION,187548406319478,187548418488367,12168889, 1,N/A
REPETITION,187548418489559,187548430672023,12182464, 1,N/A
REPETITION,187548430673177,187548442817773,12144596, 1,N/A
REPETITION,187548442818930,187548454968983,12150053, 1,N/A
REPETITION,187548454970178,187548467171582,12201404, 1,N/A
REPETITION,187548467172742,187548479373218,12200476, 1,N/A
REPETITION,187548479374369,187548491536961,12162592, 1,N/A
REPETITION,187548491538098,187548503885566,12347468, 1,N/A
REPETITION,187548503886768,187548516055339,12168571, 1,N/A
REPETITION,187548516056480,187548528180124,12123644, 1,N/A
REPETITION,187548528181268,187548540350891,12169623, 1,N/A
REPETITION,187548540351999,187548552657281,12305282, 1,N/A
REPETITION,187548552658440,187548564818032,12159592, 1,N/A
REPETITION,187548564819198,187548576983133,12163935, 1,N/A
REPETITION,187548576984271,187548589264352,12280081, 1,N/A
REPETITION,187548589265556,187548601422554,12156998, 1,N/A
REPETITION,187548601423756,187548613817169,12393413, 1,N/A
REPETITION,187548613818426,187548626497260,12678834, 1,N/A
REPETITION,187548626498602,187548638669153,12170551, 1,N/A
REPETITION,187548638670393,187548650827957,12157564, 1,N/A
REPETITION,187548650829099,187548663022142,12193043, 1,N/A
REPETITION,187548663023303,187548675196967,12173664, 1,N/A
REPETITION,187548675198214,187548687549899,12351685, 1,N/A
REPETITION,187548687551064,187548699641720,12090656, 1,N/A
REPETITION,187548699642857,187548711783205,12140348, 1,N/A
REPETITION,187548711784359,187548723913760,12129401, 1,N/A
REPETITION,187548723914962,187548736081260,12166298, 1,N/A
REPETITION,187548736082458,187548748213812,12131354, 1,N/A
REPETITION,187548748215103,187548760553643,12338540, 1,N/A
REPETITION,187548760554941,187548772856670,12301729, 1,N/A
REPETITION,187548772857896,187548785021238,12163342, 1,N/A
REPETITION,187548785022459,187548797163772,12141313, 1,N/A
REPETITION,187548797164977,187548809302792,12137815, 1,N/A
REPETITION,187548809303956,187548821450407,12146451, 1,N/A
REPETITION,187548821451552,187548833684834,12233282, 1,N/A
REPETITION,187548833686015,187548845967608,12281593, 1,N/A
