RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,1543385809709946,1543389400475724,3590765778, 1,N/A
REPETITION,1543389400484134,1543389953527020,553042886, 1,N/A
REPETITION,1543389953529278,1543390033943481,80414203, 1,N/A
REPETITION,1543390033945968,1543390088827144,54881176, 1,N/A
REPETITION,1543390088829672,1543390147379367,58549695, 1,N/A
REPETITION,1543390147381973,1543390207367562,59985589, 1,N/A
REPETITION,1543390207378735,1543390271402740,64024005, 1,N/A
REPETITION,1543390271405253,1543390338933463,67528210, 1,N/A
REPETITION,1543390338935853,1543390393402625,54466772, 1,N/A
REPETITION,1543390393405070,1543390451514661,58109591, 1,N/A
REPETITION,1543390451517190,1543391005792258,554275068, 1,N/A
REPETITION,1543391005796234,1543391089615871,83819637, 1,N/A
REPETITION,1543391089619151,1543391145923237,56304086, 1,N/A
REPETITION,1543391145925733,1543391200756366,54830633, 1,N/A
REPETITION,1543391200758821,1543391259042541,58283720, 1,N/A
REPETITION,1543391259044883,1543391313372454,54327571, 1,N/A
REPETITION,1543391313374643,1543391367405073,54030430, 1,N/A
REPETITION,1543391367407394,1543391421883481,54476087, 1,N/A
REPETITION,1543391421885918,1543391501461332,79575414, 1,N/A
REPETITION,1543391501463720,1543391555774114,54310394, 1,N/A
REPETITION,1543391555776783,1543391610128522,54351739, 1,N/A
REPETITION,1543391610130727,1543391664168558,54037831, 1,N/A
REPETITION,1543391664170772,1543391722159819,57989047, 1,N/A
REPETITION,1543391722162222,1543391776557620,54395398, 1,N/A
REPETITION,1543391776561115,1543391834266973,57705858, 1,N/A
REPETITION,1543391834269467,1543391888358538,54089071, 1,N/A
REPETITION,1543391888360952,1543391944139158,55778206, 1,N/A
REPETITION,1543391944141741,1543392027831234,83689493, 1,N/A
REPETITION,1543392027833574,1543392082761334,54927760, 1,N/A
REPETITION,1543392082763566,1543392137644698,54881132, 1,N/A
REPETITION,1543392137647151,1543392192205547,54558396, 1,N/A
REPETITION,1543392192207963,1543392246855876,54647913, 1,N/A
REPETITION,1543392246858080,1543392305025101,58167021, 1,N/A
REPETITION,1543392305036554,1543392359405790,54369236, 1,N/A
REPETITION,1543392359408108,1543392413764834,54356726, 1,N/A
REPETITION,1543392413767789,1543392468351616,54583827, 1,N/A
REPETITION,1543392468354366,1543392522807708,54453342, 1,N/A
REPETITION,1543392522810056,1543392577022243,54212187, 1,N/A
REPETITION,1543392577024717,1543392657508558,80483841, 1,N/A
REPETITION,1543392657511191,1543392721401166,63889975, 1,N/A
REPETITION,1543392721403660,1543392776319646,54915986, 1,N/A
REPETITION,1543392776322339,1543392830799811,54477472, 1,N/A
REPETITION,1543392830802673,1543392885153106,54350433, 1,N/A
REPETITION,1543392885155488,1543392939254751,54099263, 1,N/A
REPETITION,1543392939257028,1543392993454947,54197919, 1,N/A
REPETITION,1543392993457070,1543393053024808,59567738, 1,N/A
REPETITION,1543393053027612,1543393107486572,54458960, 1,N/A
REPETITION,1543393107489152,1543393161649432,54160280, 1,N/A
REPETITION,1543393161651706,1543393216095056,54443350, 1,N/A
REPETITION,1543393216097517,1543393270349061,54251544, 1,N/A
REPETITION,1543393270351264,1543393324558693,54207429, 1,N/A
REPETITION,1543393324561008,1543393386966006,62404998, 1,N/A
REPETITION,1543393386968341,1543393459946854,72978513, 1,N/A
REPETITION,1543393459949387,1543393514563347,54613960, 1,N/A
REPETITION,1543393514565704,1543393568772296,54206592, 1,N/A
REPETITION,1543393568774432,1543393622836753,54062321, 1,N/A
REPETITION,1543393622839040,1543393677261752,54422712, 1,N/A
REPETITION,1543393677264085,1543393731579469,54315384, 1,N/A
REPETITION,1543393731582173,1543393785831752,54249579, 1,N/A
REPETITION,1543393785834838,1543393845162692,59327854, 1,N/A
REPETITION,1543393845165310,1543393899801318,54636008, 1,N/A
REPETITION,1543393899803952,1543393954191876,54387924, 1,N/A
REPETITION,1543393954194202,1543394008711217,54517015, 1,N/A
REPETITION,1543394008713713,1543394063243804,54530091, 1,N/A
REPETITION,1543394063246405,1543394117590893,54344488, 1,N/A
REPETITION,1543394117593138,1543394171957041,54363903, 1,N/A
