RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,1544979619580817,1544981703213741,2083632924, 1,N/A
REPETITION,1544981703220275,1544982231161133,527940858, 1,N/A
REPETITION,1544982231164197,1544983588555041,1357390844, 1,N/A
REPETITION,1544983588557665,1544984082308601,493750936, 1,N/A
REPETITION,1544984082311191,1544984553216805,470905614, 1,N/A
REPETITION,1544984553219083,1544985055794607,502575524, 1,N/A
REPETITION,1544985055797050,1544985509094001,453296951, 1,N/A
REPETITION,1544985509096839,1544986020612519,511515680, 1,N/A
REPETITION,1544986020615366,1544986477504238,456888872, 1,N/A
REPETITION,1544986477506620,1544986978550350,501043730, 1,N/A
REPETITION,1544986978552883,1544987772769378,794216495, 1,N/A
REPETITION,1544987772771767,1544988234765631,461993864, 1,N/A
REPETITION,1544988234768139,1544988735516712,500748573, 1,N/A
REPETITION,1544988735519128,1544989184480311,448961183, 1,N/A
REPETITION,1544989184482646,1544989641951064,457468418, 1,N/A
REPETITION,1544989641953515,1544990135574867,493621352, 1,N/A
REPETITION,1544990135577321,1544990595311915,459734594, 1,N/A
REPETITION,1544990595314460,1544991046415314,451100854, 1,N/A
REPETITION,1544991046417930,1544991490431863,444013933, 1,N/A
REPETITION,1544991490434375,1544992000839843,510405468, 1,N/A
REPETITION,1544992000842044,1544992445065995,444223951, 1,N/A
REPETITION,1544992445068404,1544992902039427,456971023, 1,N/A
REPETITION,1544992902041913,1544993345794569,443752656, 1,N/A
REPETITION,1544993345797248,1544993820314338,474517090, 1,N/A
REPETITION,1544993820316800,1544994284183429,463866629, 1,N/A
REPETITION,1544994284185812,1544994729245748,445059936, 1,N/A
REPETITION,1544994729248616,1544995177921944,448673328, 1,N/A
REPETITION,1544995177924494,1544995628804292,450879798, 1,N/A
REPETITION,1544995628806984,1544996118981025,490174041, 1,N/A
REPETITION,1544996118983430,1544996570338073,451354643, 1,N/A
REPETITION,1544996570340424,1544997024097971,453757547, 1,N/A
REPETITION,1544997024100339,1544997469336591,445236252, 1,N/A
REPETITION,1544997469339458,1544997913757252,444417794, 1,N/A
REPETITION,1544997913759669,1544998388322219,474562550, 1,N/A
REPETITION,1544998388324617,1544998835484381,447159764, 1,N/A
REPETITION,1544998835486884,1544999293455727,457968843, 1,N/A
REPETITION,1544999293458180,1544999738076749,444618569, 1,N/A
REPETITION,1544999738079312,1545000181976798,443897486, 1,N/A
REPETITION,1545000181979623,1545000655073754,473094131, 1,N/A
REPETITION,1545000655076488,1545001099728934,444652446, 1,N/A
REPETITION,1545001099731723,1545001549498749,449767026, 1,N/A
REPETITION,1545001549501344,1545001996169558,446668214, 1,N/A
REPETITION,1545001996172311,1545002447699431,451527120, 1,N/A
REPETITION,1545002447701919,1545002915504144,467802225, 1,N/A
REPETITION,1545002915507050,1545003359177450,443670400, 1,N/A
REPETITION,1545003359179840,1545003811575279,452395439, 1,N/A
REPETITION,1545003811577649,1545004255822503,444244854, 1,N/A
REPETITION,1545004255824905,1545004704457537,448632632, 1,N/A
REPETITION,1545004704459981,1545005166634796,462174815, 1,N/A
REPETITION,1545005166637319,1545005611018012,444380693, 1,N/A
REPETITION,1545005611020376,1545006067218460,456198084, 1,N/A
REPETITION,1545006067220924,1545006518942910,451721986, 1,N/A
REPETITION,1545006518945395,1545006965704087,446758692, 1,N/A
REPETITION,1545006965707004,1545007435938516,470231512, 1,N/A
REPETITION,1545007435940885,1545007882814821,446873936, 1,N/A
REPETITION,1545007882817267,1545008328831907,446014640, 1,N/A
REPETITION,1545008328834530,1545008776476468,447641938, 1,N/A
REPETITION,1545008776479189,1545009226806296,450327107, 1,N/A
REPETITION,1545009226808921,1545009671926542,445117621, 1,N/A
REPETITION,1545009671928985,1545010131183254,459254269, 1,N/A
REPETITION,1545010131186322,1545010576491131,445304809, 1,N/A
REPETITION,1545010576494360,1545011028051034,451556674, 1,N/A
REPETITION,1545011028053646,1545011473595169,445541523, 1,N/A
REPETITION,1545011473597632,1545011919324812,445727180, 1,N/A
REPETITION,1545011919328013,1545012382694833,463366820, 1,N/A
REPETITION,1545012382697353,1545012837860749,455163396, 1,N/A
