RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,445770509917010,445770560641775,50724765, 1,N/A
REPETITION,445770560649718,445770576293098,15643380, 1,N/A
REPETITION,445770576297838,445771274661858,698364020, 1,N/A
REPETITION,445771274666423,445771334409041,59742618, 1,N/A
REPETITION,445771334413531,445771364818248,30404717, 1,N/A
REPETITION,445771364822181,445771387903568,23081387, 1,N/A
REPETITION,445771387908023,445771438503101,50595078, 1,N/A
REPETITION,445771438507704,445771503935601,65427897, 1,N/A
REPETITION,445771503939711,445771542527777,38588066, 1,N/A
REPETITION,445771542532444,445771564540861,22008417, 1,N/A
REPETITION,445771564545673,445771584020816,19475143, 1,N/A
REPETITION,445771584028985,445771640942746,56913761, 1,N/A
REPETITION,445771640947372,445771674785577,33838205, 1,N/A
REPETITION,445771674790630,445771791824096,117033466, 1,N/A
REPETITION,445771791829745,445771850018062,58188317, 1,N/A
REPETITION,445771850038155,445771954164523,104126368, 1,N/A
REPETITION,445771954169526,445772018773683,64604157, 1,N/A
REPETITION,445772018793647,445772082178694,63385047, 1,N/A
REPETITION,445772082183890,445772157715024,75531134, 1,N/A
REPETITION,445772157719380,445772183202722,25483342, 1,N/A
REPETITION,445772183208501,445772221705513,38497012, 1,N/A
REPETITION,445772221710737,445772261100542,39389805, 1,N/A
REPETITION,445772261105611,445772312323587,51217976, 1,N/A
REPETITION,445772312328007,445772340873450,28545443, 1,N/A
REPETITION,445772340878246,445772357733807,16855561, 1,N/A
REPETITION,445772357738694,445772377752154,20013460, 1,N/A
REPETITION,445772377757407,445772414820141,37062734, 1,N/A
REPETITION,445772414825217,445772432100570,17275353, 1,N/A
REPETITION,445772432105762,445772462286482,30180720, 1,N/A
REPETITION,445772462291940,445772494423283,32131343, 1,N/A
REPETITION,445772494428480,445772587851215,93422735, 1,N/A
REPETITION,445772587857393,445772608327335,20469942, 1,N/A
REPETITION,445772608334053,445772640942376,32608323, 1,N/A
REPETITION,445772640946497,445772689887492,48940995, 1,N/A
REPETITION,445772689892932,445772769069057,79176125, 1,N/A
REPETITION,445772769081443,445772790300211,21218768, 1,N/A
REPETITION,445772790315503,445772827885467,37569964, 1,N/A
REPETITION,445772827904767,445772853534627,25629860, 1,N/A
REPETITION,445772853559011,445772898004513,44445502, 1,N/A
REPETITION,445772898008757,445772925630340,27621583, 1,N/A
REPETITION,445772925634446,445772925785602,151156, 1,N/A
REPETITION,445772925789136,445772925902816,113680, 1,N/A
REPETITION,445772925905613,445772926026192,120579, 1,N/A
REPETITION,445772926029007,445772926133970,104963, 1,N/A
REPETITION,445772926136344,445772926218732,82388, 1,N/A
REPETITION,445772926220555,445772926301720,81165, 1,N/A
REPETITION,445772926303720,445772926373892,70172, 1,N/A
REPETITION,445772926375706,445772926443210,67504, 1,N/A
REPETITION,445772926449821,445772926515716,65895, 1,N/A
REPETITION,445772926517285,445772926582482,65197, 1,N/A
REPETITION,445772926584035,445772926659511,75476, 1,N/A
REPETITION,445772926661177,445772926730892,69715, 1,N/A
REPETITION,445772926732551,445772926802921,70370, 1,N/A
REPETITION,445772926804601,445772926874334,69733, 1,N/A
REPETITION,445772926875841,445772926937576,61735, 1,N/A
REPETITION,445772926939113,445772927006577,67464, 1,N/A
REPETITION,445772927008132,445772927069445,61313, 1,N/A
REPETITION,445772927071002,445772927133515,62513, 1,N/A
REPETITION,445772927135015,445772927211273,76258, 1,N/A
REPETITION,445772927213144,445772927286816,73672, 1,N/A
REPETITION,445772927288551,445772927364887,76336, 1,N/A
REPETITION,445772927366635,445772927444480,77845, 1,N/A
REPETITION,445772927446117,445772929799912,2353795, 1,N/A
REPETITION,445772929804337,445772930003392,199055, 1,N/A
REPETITION,445772930006745,445772930113535,106790, 1,N/A
REPETITION,445772930116213,445772930207900,91687, 1,N/A
WARMUP,445774024288912,445774073456716,49167804, 1,N/A
REPETITION,445774073464412,445774085129752,11665340, 1,N/A
REPETITION,445774085132719,445774368923226,283790507, 1,N/A
