RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,382001692447548,382002287144130,594696582, 1,N/A
REPETITION,382002287155626,382002336951007,49795381, 1,N/A
REPETITION,382002336954869,382002397224293,60269424, 1,N/A
REPETITION,382002397227866,382002450242011,53014145, 1,N/A
REPETITION,382002450245169,382002490692780,40447611, 1,N/A
REPETITION,382002490696470,382002523095228,32398758, 1,N/A
REPETITION,382002523099433,382002553396990,30297557, 1,N/A
REPETITION,382002553401012,382002586063211,32662199, 1,N/A
REPETITION,382002586068006,382002611880081,25812075, 1,N/A
REPETITION,382002611884310,382002638385201,26500891, 1,N/A
REPETITION,382002638389867,382002667316906,28927039, 1,N/A
REPETITION,382002667320910,382002687701313,20380403, 1,N/A
REPETITION,382002687705843,382002708063427,20357584, 1,N/A
REPETITION,382002708068026,382002727301601,19233575, 1,N/A
REPETITION,382002727305599,382002744039377,16733778, 1,N/A
REPETITION,382002744043519,382002761997440,17953921, 1,N/A
REPETITION,382002762001830,382002781612732,19610902, 1,N/A
REPETITION,382002781617072,382002810907887,29290815, 1,N/A
REPETITION,382002810920389,382002828514452,17594063, 1,N/A
REPETITION,382002828518880,382002846052921,17534041, 1,N/A
REPETITION,382002846056758,382002869628553,23571795, 1,N/A
REPETITION,382002869632971,382002890059017,20426046, 1,N/A
REPETITION,382002890063047,382002911094202,21031155, 1,N/A
REPETITION,382002911097917,382002926016109,14918192, 1,N/A
REPETITION,382002926019891,382002943045029,17025138, 1,N/A
REPETITION,382002943049790,382002957413077,14363287, 1,N/A
REPETITION,382002957416533,382002972345340,14928807, 1,N/A
REPETITION,382002972349347,382002998981670,26632323, 1,N/A
REPETITION,382002998985642,382003022385761,23400119, 1,N/A
REPETITION,382003022389846,382003046899716,24509870, 1,N/A
REPETITION,382003046903632,382003075505437,28601805, 1,N/A
REPETITION,382003075510673,382003097273373,21762700, 1,N/A
REPETITION,382003097277179,382003109154161,11876982, 1,N/A
REPETITION,382003109157861,382003126686706,17528845, 1,N/A
REPETITION,382003126690700,382003145745181,19054481, 1,N/A
