RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,152672809374225,152672847365144,37990919, 1,N/A
REPETITION,152672847372567,152672865449074,18076507, 1,N/A
REPETITION,152672865451677,152672876821262,11369585, 1,N/A
REPETITION,152672876823861,152672884268637,7444776, 1,N/A
REPETITION,152672884271556,152672890171999,5900443, 1,N/A
REPETITION,152672890174836,152672895745357,5570521, 1,N/A
REPETITION,152672895747884,152672900860066,5112182, 1,N/A
REPETITION,152672900863100,152672910903095,10039995, 1,N/A
REPETITION,152672910908037,152672924232948,13324911, 1,N/A
REPETITION,152672924237850,152672927716343,3478493, 1,N/A
REPETITION,152672927719916,152672931643147,3923231, 1,N/A
REPETITION,152672931649554,152672935594820,3945266, 1,N/A
REPETITION,152672935598115,152672938910915,3312800, 1,N/A
REPETITION,152672938913492,152672942154012,3240520, 1,N/A
REPETITION,152672942156356,152672945373763,3217407, 1,N/A
REPETITION,152672945376183,152672948583312,3207129, 1,N/A
REPETITION,152672948585854,152672951761682,3175828, 1,N/A
REPETITION,152672951763973,152672954655409,2891436, 1,N/A
REPETITION,152672954657919,152672957572256,2914337, 1,N/A
REPETITION,152672957574726,152672960267276,2692550, 1,N/A
REPETITION,152672960269344,152672962915627,2646283, 1,N/A
REPETITION,152672962917427,152672965547597,2630170, 1,N/A
REPETITION,152672965549677,152672968235589,2685912, 1,N/A
REPETITION,152672968237895,152672970895173,2657278, 1,N/A
REPETITION,152672970896823,152672973544992,2648169, 1,N/A
REPETITION,152672973547329,152672976176159,2628830, 1,N/A
REPETITION,152672976178744,152672978762320,2583576, 1,N/A
REPETITION,152672978764879,152672981451539,2686660, 1,N/A
REPETITION,152672981453516,152672984189184,2735668, 1,N/A
REPETITION,152672984191764,152672986942165,2750401, 1,N/A
REPETITION,152672986944823,152672989505340,2560517, 1,N/A
REPETITION,152672989507555,152672992077187,2569632, 1,N/A
REPETITION,152672992079698,152672994623966,2544268, 1,N/A
REPETITION,152672994626367,152672997222085,2595718, 1,N/A
REPETITION,152672997224908,152672999832401,2607493, 1,N/A
REPETITION,152672999834848,152673002382998,2548150, 1,N/A
REPETITION,152673002385857,152673004933551,2547694, 1,N/A
REPETITION,152673004935852,152673007509797,2573945, 1,N/A
REPETITION,152673007512131,152673009983704,2471573, 1,N/A
REPETITION,152673009986451,152673012396751,2410300, 1,N/A
REPETITION,152673012399006,152673014834535,2435529, 1,N/A
REPETITION,152673014836975,152673017138969,2301994, 1,N/A
REPETITION,152673017140756,152673019350188,2209432, 1,N/A
REPETITION,152673019351631,152673021635412,2283781, 1,N/A
REPETITION,152673021637074,152673023890730,2253656, 1,N/A
REPETITION,152673023892414,152673026177021,2284607, 1,N/A
REPETITION,152673026179254,152673028506584,2327330, 1,N/A
REPETITION,152673028508702,152673040913550,12404848, 1,N/A
REPETITION,152673040917759,152673043290602,2372843, 1,N/A
REPETITION,152673043292970,152673046528701,3235731, 1,N/A
REPETITION,152673046532280,152673049773793,3241513, 1,N/A
REPETITION,152673049777838,152673053261441,3483603, 1,N/A
REPETITION,152673053265692,152673056398526,3132834, 1,N/A
REPETITION,152673056402705,152673059384671,2981966, 1,N/A
REPETITION,152673059387035,152673061777079,2390044, 1,N/A
REPETITION,152673061779050,152673065498068,3719018, 1,N/A
REPETITION,152673065501355,152673069172218,3670863, 1,N/A
REPETITION,152673069174777,152673072620922,3446145, 1,N/A
REPETITION,152673072623712,152673075619807,2996095, 1,N/A
REPETITION,152673075624680,152673077715363,2090683, 1,N/A
REPETITION,152673077716852,152673079736590,2019738, 1,N/A
REPETITION,152673079738059,152673082059783,2321724, 1,N/A
REPETITION,152673082061385,152673084293908,2232523, 1,N/A
REPETITION,152673084295625,152673086330733,2035108, 1,N/A
REPETITION,152673086332222,152673088342333,2010111, 1,N/A
REPETITION,152673088343766,152673090440862,2097096, 1,N/A
WARMUP,152673255857973,152673295620686,39762713, 1,N/A
REPETITION,152673295628290,152673315363002,19734712, 1,N/A
REPETITION,152673315366321,152673328096664,12730343, 1,N/A
REPETITION,152673328099946,152673338019926,9919980, 1,N/A
REPETITION,152673338023703,152673346920989,8897286, 1,N/A
REPETITION,152673346925275,152673353039907,6114632, 1,N/A
REPETITION,152673353043031,152673359301053,6258022, 1,N/A
REPETITION,152673359304977,152673364207931,4902954, 1,N/A
REPETITION,152673364211370,152673367690977,3479607, 1,N/A
REPETITION,152673367693608,152673371188682,3495074, 1,N/A
REPETITION,152673371191507,152673374531015,3339508, 1,N/A
REPETITION,152673374533504,152673378077918,3544414, 1,N/A
REPETITION,152673378081048,152673381165223,3084175, 1,N/A
REPETITION,152673381167340,152673384158401,2991061, 1,N/A
REPETITION,152673384161002,152673387000692,2839690, 1,N/A
REPETITION,152673387003307,152673389956349,2953042, 1,N/A
REPETITION,152673389958844,152673392897087,2938243, 1,N/A
REPETITION,152673392900663,152673395802910,2902247, 1,N/A
REPETITION,152673395805253,152673398696347,2891094, 1,N/A
REPETITION,152673398698273,152673401350247,2651974, 1,N/A
REPETITION,152673401351887,152673404050427,2698540, 1,N/A
REPETITION,152673404052478,152673406720558,2668080, 1,N/A
REPETITION,152673406722408,152673409272129,2549721, 1,N/A
REPETITION,152673409273998,152673411906963,2632965, 1,N/A
REPETITION,152673411908754,152673414553151,2644397, 1,N/A
REPETITION,152673414555100,152673417172868,2617768, 1,N/A
REPETITION,152673417174863,152673419853320,2678457, 1,N/A
REPETITION,152673419855480,152673422609882,2754402, 1,N/A
REPETITION,152673422612094,152673425347628,2735534, 1,N/A
REPETITION,152673425350171,152673428112559,2762388, 1,N/A
REPETITION,152673428115742,152673430630546,2514804, 1,N/A
REPETITION,152673430633095,152673436688535,6055440, 1,N/A
