RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,373610207351832,373610905849913,698498081, 1,N/A
REPETITION,373610905857080,373610971942634,66085554, 1,N/A
REPETITION,373610971947104,373611038916776,66969672, 1,N/A
REPETITION,373611038921405,373611081106650,42185245, 1,N/A
REPETITION,373611081110464,373611113193152,32082688, 1,N/A
REPETITION,373611113196506,373611147940236,34743730, 1,N/A
REPETITION,373611147944334,373611176783347,28839013, 1,N/A
REPETITION,373611176796038,373611212059407,35263369, 1,N/A
REPETITION,373611212063365,373611266231548,54168183, 1,N/A
REPETITION,373611266235600,373611603526621,337291021, 1,N/A
REPETITION,373611603530897,373611800759171,197228274, 1,N/A
REPETITION,373611800762875,373611822048117,21285242, 1,N/A
REPETITION,373611822051875,373611890766742,68714867, 1,N/A
REPETITION,373611890771000,373611930242417,39471417, 1,N/A
REPETITION,373611930247217,373611960121386,29874169, 1,N/A
REPETITION,373611960126560,373611990038303,29911743, 1,N/A
REPETITION,373611990041956,373612012065544,22023588, 1,N/A
REPETITION,373612012120794,373612076452381,64331587, 1,N/A
REPETITION,373612076456490,373612132559511,56103021, 1,N/A
REPETITION,373612132562734,373612150600311,18037577, 1,N/A
REPETITION,373612150604202,373612181140432,30536230, 1,N/A
REPETITION,373612181144904,373612209916997,28772093, 1,N/A
REPETITION,373612209920702,373612231673452,21752750, 1,N/A
REPETITION,373612231683275,373612308465923,76782648, 1,N/A
REPETITION,373612308469491,373612322606622,14137131, 1,N/A
REPETITION,373612322609780,373612336957768,14347988, 1,N/A
REPETITION,373612336960860,373612356527492,19566632, 1,N/A
REPETITION,373612356530653,373612376354205,19823552, 1,N/A
REPETITION,373612376363283,373612404571968,28208685, 1,N/A
REPETITION,373612404575170,373612421457593,16882423, 1,N/A
REPETITION,373612421469432,373612441382424,19912992, 1,N/A
REPETITION,373612441385644,373612490547848,49162204, 1,N/A
REPETITION,373612490552285,373612513144428,22592143, 1,N/A
REPETITION,373612513147912,373612535711720,22563808, 1,N/A
REPETITION,373612535715263,373612601925922,66210659, 1,N/A
REPETITION,373612601929938,373612666392715,64462777, 1,N/A
REPETITION,373612666396360,373612710568583,44172223, 1,N/A
REPETITION,373612710578567,373612754377757,43799190, 1,N/A
REPETITION,373612754386528,373612800839653,46453125, 1,N/A
REPETITION,373612800843095,373612844667325,43824230, 1,N/A
REPETITION,373612844671317,373612887755631,43084314, 1,N/A
REPETITION,373612887759336,373612923676783,35917447, 1,N/A
REPETITION,373612923680506,373613035556980,111876474, 1,N/A
REPETITION,373613035580827,373613059340844,23760017, 1,N/A
REPETITION,373613059370523,373613117603771,58233248, 1,N/A
REPETITION,373613117611061,373613168543937,50932876, 1,N/A
REPETITION,373613168547894,373613192207855,23659961, 1,N/A
REPETITION,373613192211371,373613218615504,26404133, 1,N/A
REPETITION,373613218627422,373613273062492,54435070, 1,N/A
REPETITION,373613273066055,373613295969524,22903469, 1,N/A
REPETITION,373613295972662,373613313242564,17269902, 1,N/A
REPETITION,373613313250442,373613333705636,20455194, 1,N/A
