RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,390419839154393,390447395930144,27556775751, 1,N/A
REPETITION,390447395938711,390448662845288,1266906577, 1,N/A
REPETITION,390448662848993,390449703444415,1040595422, 1,N/A
REPETITION,390449703447854,390450816973322,1113525468, 1,N/A
REPETITION,390450816981702,390451914987612,1098005910, 1,N/A
REPETITION,390451914991275,390453034823031,1119831756, 1,N/A
REPETITION,390453034827293,390454120717835,1085890542, 1,N/A
REPETITION,390454120721454,390455261510968,1140789514, 1,N/A
REPETITION,390455261514352,390456454782273,1193267921, 1,N/A
REPETITION,390456454786009,390458259745126,1804959117, 1,N/A
REPETITION,390458259748589,390459567623121,1307874532, 1,N/A
REPETITION,390459567626853,390460726472536,1158845683, 1,N/A
REPETITION,390460726476101,390461828719102,1102243001, 1,N/A
REPETITION,390461828723073,390462919612430,1090889357, 1,N/A
REPETITION,390462919615762,390464079881351,1160265589, 1,N/A
REPETITION,390464079884556,390465268821179,1188936623, 1,N/A
REPETITION,390465268824648,390466488452042,1219627394, 1,N/A
REPETITION,390466488455884,390467559998769,1071542885, 1,N/A
REPETITION,390467560002420,390468712151247,1152148827, 1,N/A
REPETITION,390468712155120,390469988949332,1276794212, 1,N/A
REPETITION,390469988952569,390471145193716,1156241147, 1,N/A
REPETITION,390471145197985,390472381166565,1235968580, 1,N/A
REPETITION,390472381170256,390473521531656,1140361400, 1,N/A
REPETITION,390473521535575,390474788561213,1267025638, 1,N/A
REPETITION,390474788564328,390476081764814,1293200486, 1,N/A
REPETITION,390476081768303,390477444664046,1362895743, 1,N/A
REPETITION,390477444667479,390478737327596,1292660117, 1,N/A
REPETITION,390478737331234,390479839629377,1102298143, 1,N/A
REPETITION,390479839632840,390480929835698,1090202858, 1,N/A
REPETITION,390480929839017,390482040278081,1110439064, 1,N/A
REPETITION,390482040283247,390483329705630,1289422383, 1,N/A
REPETITION,390483329709050,390484451561338,1121852288, 1,N/A
REPETITION,390484451564980,390485637756792,1186191812, 1,N/A
REPETITION,390485637760921,390486754279420,1116518499, 1,N/A
REPETITION,390486754288736,390488251514421,1497225685, 1,N/A
REPETITION,390488251518274,390489395982354,1144464080, 1,N/A
REPETITION,390489395986099,390490655265952,1259279853, 1,N/A
REPETITION,390490655270871,390491839039310,1183768439, 1,N/A
REPETITION,390491839043180,390493004286769,1165243589, 1,N/A
REPETITION,390493004291080,390494105301419,1101010339, 1,N/A
REPETITION,390494105304080,390495350608374,1245304294, 1,N/A
REPETITION,390495350624740,390496416674226,1066049486, 1,N/A
REPETITION,390496416677247,390497561258109,1144580862, 1,N/A
REPETITION,390497561261771,390498607623449,1046361678, 1,N/A
REPETITION,390498607626130,390499667708567,1060082437, 1,N/A
REPETITION,390499667711738,390500718757975,1051046237, 1,N/A
REPETITION,390500718761131,390501776600647,1057839516, 1,N/A
REPETITION,390501776603449,390502810801505,1034198056, 1,N/A
REPETITION,390502810804326,390503873432497,1062628171, 1,N/A
REPETITION,390503873435364,390504914563855,1041128491, 1,N/A
REPETITION,390504914566688,390505963667957,1049101269, 1,N/A
REPETITION,390505963670485,390507026336743,1062666258, 1,N/A
REPETITION,390507026339669,390508077807718,1051468049, 1,N/A
REPETITION,390508077810424,390509131393608,1053583184, 1,N/A
REPETITION,390509131396136,390510173049244,1041653108, 1,N/A
REPETITION,390510173051812,390511212503571,1039451759, 1,N/A
REPETITION,390511212506451,390512320035490,1107529039, 1,N/A
REPETITION,390512320038173,390513358361305,1038323132, 1,N/A
REPETITION,390513358363937,390514425746981,1067383044, 1,N/A
REPETITION,390514425749725,390515457906061,1032156336, 1,N/A
REPETITION,390515457909909,390516532045685,1074135776, 1,N/A
REPETITION,390516532048441,390517619518114,1087469673, 1,N/A
REPETITION,390517619520703,390518668481482,1048960779, 1,N/A
REPETITION,390518668484610,390519760878932,1092394322, 1,N/A
REPETITION,390519760881700,390520877090799,1116209099, 1,N/A
REPETITION,390520877093685,390521922113688,1045020003, 1,N/A
WARMUP,390523167991414,390549834370507,26666379093, 1,N/A
REPETITION,390549834378273,390551035090799,1200712526, 1,N/A
REPETITION,390551035094239,390551974373061,939278822, 1,N/A
REPETITION,390551974377070,390552919283147,944906077, 1,N/A
REPETITION,390552919286575,390553865869707,946583132, 1,N/A
REPETITION,390553865873160,390554802080023,936206863, 1,N/A
REPETITION,390554802083283,390555746518113,944434830, 1,N/A
REPETITION,390555746521781,390556702946284,956424503, 1,N/A
REPETITION,390556702949634,390557641761296,938811662, 1,N/A
REPETITION,390557641764829,390559007559687,1365794858, 1,N/A
REPETITION,390559007563041,390560066628784,1059065743, 1,N/A
REPETITION,390560066632084,390561112232722,1045600638, 1,N/A
REPETITION,390561112236116,390562114696584,1002460468, 1,N/A
REPETITION,390562114700310,390563047431080,932730770, 1,N/A
REPETITION,390563047434569,390564028163198,980728629, 1,N/A
REPETITION,390564028166690,390564975644607,947477917, 1,N/A
REPETITION,390564975647927,390565968362309,992714382, 1,N/A
REPETITION,390565968366012,390566916271591,947905579, 1,N/A
REPETITION,390566916275012,390567901225690,984950678, 1,N/A
REPETITION,390567901229544,390568843773793,942544249, 1,N/A
REPETITION,390568843777167,390569894650148,1050872981, 1,N/A
REPETITION,390569894653652,390570904436710,1009783058, 1,N/A
REPETITION,390570904440083,390571892333100,987893017, 1,N/A
REPETITION,390571892336546,390572847149939,954813393, 1,N/A
REPETITION,390572847153350,390573829742040,982588690, 1,N/A
REPETITION,390573829745486,390574779059317,949313831, 1,N/A
REPETITION,390574779063017,390575748606120,969543103, 1,N/A
REPETITION,390575748621906,390576707640275,959018369, 1,N/A
REPETITION,390576707642719,390577697801750,990159031, 1,N/A
REPETITION,390577697804783,390578665759954,967955171, 1,N/A
REPETITION,390578665762991,390579663181842,997418851, 1,N/A
REPETITION,390579663184570,390580627382393,964197823, 1,N/A
REPETITION,390580627385370,390581570714992,943329622, 1,N/A
REPETITION,390581570718028,390582524692126,953974098, 1,N/A
REPETITION,390582524695205,390583473060153,948364948, 1,N/A
REPETITION,390583473062996,390584419654873,946591877, 1,N/A
REPETITION,390584419657701,390585357753566,938095865, 1,N/A
REPETITION,390585357756542,390586319656041,961899499, 1,N/A
REPETITION,390586319658713,390587296599083,976940370, 1,N/A
REPETITION,390587296601821,390588236321360,939719539, 1,N/A
REPETITION,390588236324482,390589201301205,964976723, 1,N/A
REPETITION,390589201304057,390590146438494,945134437, 1,N/A
REPETITION,390590146440937,390591109754980,963314043, 1,N/A
REPETITION,390591109757977,390592056730659,946972682, 1,N/A
REPETITION,390592056733239,390593009645786,952912547, 1,N/A
REPETITION,390593009648474,390593947489812,937841338, 1,N/A
REPETITION,390593947492304,390594939323804,991831500, 1,N/A
REPETITION,390594939326696,390595889419004,950092308, 1,N/A
REPETITION,390595889421319,390596871934645,982513326, 1,N/A
REPETITION,390596871937354,390597825787095,953849741, 1,N/A
REPETITION,390597825789499,390598795477680,969688181, 1,N/A
REPETITION,390598795480497,390599743341897,947861400, 1,N/A
REPETITION,390599743344993,390600716047924,972702931, 1,N/A
REPETITION,390600716050906,390601656207570,940156664, 1,N/A
REPETITION,390601656210698,390602656443705,1000233007, 1,N/A
REPETITION,390602656446575,390603593424418,936977843, 1,N/A
REPETITION,390603593426959,390604560229031,966802072, 1,N/A
REPETITION,390604560231498,390605538631870,978400372, 1,N/A
REPETITION,390605538634812,390606512472796,973837984, 1,N/A
REPETITION,390606512475316,390607459228788,946753472, 1,N/A
REPETITION,390607459231355,390608401568233,942336878, 1,N/A
REPETITION,390608401571032,390609331702177,930131145, 1,N/A
REPETITION,390609331704982,390610269104248,937399266, 1,N/A
REPETITION,390610269107291,390611235214368,966107077, 1,N/A
REPETITION,390611235217238,390612189108472,953891234, 1,N/A
REPETITION,390612189110972,390613135543541,946432569, 1,N/A
WARMUP,390614221172213,390638483615332,24262443119, 1,N/A
REPETITION,390638483622579,390639539564318,1055941739, 1,N/A
REPETITION,390639539567444,390640464791090,925223646, 1,N/A
REPETITION,390640464794578,390641389803358,925008780, 1,N/A
REPETITION,390641389808315,390642295047801,905239486, 1,N/A
REPETITION,390642295051232,390643213815607,918764375, 1,N/A
REPETITION,390643213818962,390644147550688,933731726, 1,N/A
REPETITION,390644147554026,390645071709611,924155585, 1,N/A
REPETITION,390645071712853,390646030075653,958362800, 1,N/A
REPETITION,390646030079123,390647364048602,1333969479, 1,N/A
REPETITION,390647364052099,390648428241190,1064189091, 1,N/A
REPETITION,390648428244673,390649445249164,1017004491, 1,N/A
REPETITION,390649445252332,390650428640683,983388351, 1,N/A
REPETITION,390650428644029,390651344997451,916353422, 1,N/A
REPETITION,390651345000689,390652296187702,951187013, 1,N/A
REPETITION,390652296193490,390653213050523,916857033, 1,N/A
REPETITION,390653213053856,390654150265228,937211372, 1,N/A
REPETITION,390654150268682,390655073727029,923458347, 1,N/A
REPETITION,390655073731395,390656062805264,989073869, 1,N/A
REPETITION,390656062808916,390656997852811,935043895, 1,N/A
REPETITION,390656997856761,390657986019571,988162810, 1,N/A
REPETITION,390657986023316,390658916863456,930840140, 1,N/A
REPETITION,390658916867538,390659891193682,974326144, 1,N/A
REPETITION,390659891197412,390660804035662,912838250, 1,N/A
REPETITION,390660804039890,390661758449041,954409151, 1,N/A
REPETITION,390661758452507,390662732875899,974423392, 1,N/A
REPETITION,390662732879374,390663696055966,963176592, 1,N/A
REPETITION,390663696072074,390664603330602,907258528, 1,N/A
REPETITION,390664603334856,390665660348037,1057013181, 1,N/A
REPETITION,390665660352277,390666596770907,936418630, 1,N/A
REPETITION,390666596773814,390667543711436,946937622, 1,N/A
