RUNTYPE,STARTTIME,ENDTIME,DURATION,SUCCESS,FAILREASON
WARMUP,479522214549862,479522237951703,23401841, 1,N/A
REPETITION,479522237960123,479522238551439,591316, 1,N/A
REPETITION,479522238553593,479522239114317,560724, 1,N/A
REPETITION,479522239116238,479522239792658,676420, 1,N/A
REPETITION,479522239794546,479522240377379,582833, 1,N/A
REPETITION,479522240379207,479522240831655,452448, 1,N/A
REPETITION,479522240833508,479522241404551,571043, 1,N/A
REPETITION,479522241406709,479522241928187,521478, 1,N/A
REPETITION,479522241930279,479522242353947,423668, 1,N/A
REPETITION,479522242355343,479522242799357,444014, 1,N/A
REPETITION,479522242800866,479522243173169,372303, 1,N/A
REPETITION,479522243174571,479522243722461,547890, 1,N/A
REPETITION,479522243724591,479522244297150,572559, 1,N/A
REPETITION,479522244298974,479522244825331,526357, 1,N/A
REPETITION,479522244827271,479522245365810,538539, 1,N/A
REPETITION,479522245367827,479522245939111,571284, 1,N/A
REPETITION,479522245941259,479522246489402,548143, 1,N/A
REPETITION,479522246491364,479522247010968,519604, 1,N/A
REPETITION,479522247012922,479522247599190,586268, 1,N/A
REPETITION,479522247601270,479522248099061,497791, 1,N/A
REPETITION,479522248100449,479522248406268,305819, 1,N/A
REPETITION,479522248407551,479522248901147,493596, 1,N/A
REPETITION,479522248903117,479522249360152,457035, 1,N/A
REPETITION,479522249363673,479522249737526,373853, 1,N/A
REPETITION,479522249738862,479522250089034,350172, 1,N/A
REPETITION,479522250090362,479522250578198,487836, 1,N/A
REPETITION,479522250580139,479522251015745,435606, 1,N/A
REPETITION,479522251017480,479522251501885,484405, 1,N/A
REPETITION,479522251503624,479522251912219,408595, 1,N/A
REPETITION,479522251913948,479522252339864,425916, 1,N/A
REPETITION,479522252341553,479522252760759,419206, 1,N/A
REPETITION,479522252763043,479522253194030,430987, 1,N/A
REPETITION,479522253195455,479522253541151,345696, 1,N/A
REPETITION,479522253542893,479522253964592,421699, 1,N/A
REPETITION,479522253965934,479522254322960,357026, 1,N/A
REPETITION,479522254324340,479522254642618,318278, 1,N/A
REPETITION,479522254643926,479522254976323,332397, 1,N/A
REPETITION,479522254978170,479522255351540,373370, 1,N/A
REPETITION,479522255352893,479522255709800,356907, 1,N/A
REPETITION,479522255711414,479522256068418,357004, 1,N/A
REPETITION,479522256069704,479522256422629,352925, 1,N/A
REPETITION,479522256424668,479522256802899,378231, 1,N/A
REPETITION,479522256804659,479522257267795,463136, 1,N/A
REPETITION,479522257269456,479522257629017,359561, 1,N/A
REPETITION,479522257630868,479522257983606,352738, 1,N/A
REPETITION,479522257984938,479522258365711,380773, 1,N/A
REPETITION,479522258367494,479522258721074,353580, 1,N/A
